scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 6-100-2
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_21:49:23.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 6, 'band': 'AX_5', 'nStaC': 2, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_21:49:23.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
46,1.55429,7.63811,58,58,2.76077
43,2.39175,2.84971,54,54,3.14901
45,13.2315,6.65176,57,57,4.73441
42,12.0731,8.46686,53,53,5.71667
50,16.2412,3.17045,63,63,2.94289
40,3.9507,8.03278,50,50,4.93183
35,13.9865,8.85333,44,44,5.04092
49,18.4537,5.99083,62,62,2.50491
40,7.68513,0.561136,50,50,5.88973
45,7.35552,5.67917,57,57,4.98202
34,7.47449,8.87136,43,43,4.37954
43,15.6869,3.3093,54,54,3.1813
35,17.688,8.92949,44,44,5.29855
30,12.0198,3.29225,38,38,5.39592
31,10.5529,4.50472,39,39,3.19741
49,5.62192,3.19262,62,62,2.97922
40,14.1377,0.209307,50,50,6.12745
46,3.63866,8.24514,58,58,2.85807
31,13.1743,9.10713,39,39,3.97429
36,14.228,5.01496,45,45,4.71289
50,4.97968,4.78202,63,63,2.81387
49,11.8195,3.64366,62,62,2.60717
40,5.83196,1.61831,50,50,5.6111
31,11.4927,2.78616,39,39,3.73782
49,9.53589,5.93997,62,62,2.60141
48,9.8633,4.53741,61,61,4.12722
42,2.9674,6.1345,53,53,3.98167
38,15.5841,3.86776,48,48,3.36421
32,12.3373,5.52593,40,40,4.70477
35,10.7364,5.65841,44,44,4.3693
50,8.69819,9.39319,63,63,2.31341
42,6.86724,0.635697,53,53,4.79175
47,1.95443,3.85178,59,59,2.24767
43,5.77001,5.65959,54,54,3.11058
37,2.58731,0.638871,47,47,4.28011
38,6.1659,7.98305,48,48,3.55304
47,2.45542,3.96062,59,59,2.3777
45,5.77718,6.61418,57,57,4.95236
39,18.6578,4.88588,49,49,2.71219
43,7.21363,5.2582,54,54,3.49785
45,16.2525,6.04782,57,57,5.00961
33,4.7945,1.34943,42,42,4.10153
43,11.8278,9.64721,54,54,3.08807
45,4.72965,0.815704,57,57,4.15546
46,3.30949,8.49059,58,58,3.0269
30,1.27388,4.70294,38,38,5.9433
37,16.7668,5.38349,47,47,3.64474
40,15.9238,5.7983,50,50,4.51452
39,12.8439,7.2437,49,49,3.71537
47,11.8916,4.77523,59,59,2.12003
40,16.9931,2.42657,50,50,5.77513
46,8.38752,1.38079,58,58,2.20933
30,3.14605,0.21593,38,38,6.90296
39,7.91104,2.1757,49,49,2.80702
42,8.44701,0.609246,53,53,4.68273
47,12.7116,6.45456,59,59,1.76093
36,9.12788,8.89009,45,45,4.81893
35,6.93236,7.44873,44582,44562,1.39103
30,13.48,1.55768,38213,38212,1.35037
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
98,18.2348,9.6439,124830,86032,1509.78
93,0.944095,3.24068,118461,88710,1545.81
100,15.4538,5.0134,127377,95742,1370.78
86,10.0836,7.60619,109545,101915,943.476
84,0.247598,0.665139,106997,69193,1324.38
97,17.1414,4.17126,123556,88088,1490.67
30,13.6783,8.82286,38,38,6.12442
33,6.88199,9.7987,42,42,3.5177
39,3.17786,6.18518,49,49,4.17221
32,8.72721,7.40543,40,40,5.51828
43,6.67432,8.95232,54,54,3.21689
40,6.08571,8.32599,50,50,5.65186
46,13.5406,7.43541,58,58,3.96448
45,14.5516,9.70944,57,57,4.5661
43,6.87455,8.69843,54,54,3.2377
45,14.1352,0.329086,57,57,4.55689
48,0.426358,9.80977,61,61,5.27001
45,13.9918,7.08225,57,57,4.68349
32,9.87836,8.86751,40,40,5.47321
45,16.4695,8.88951,57,57,4.97731
32,1.9606,6.59071,40,40,6.13907
42,12.1484,3.98424,53,53,4.82612
47,2.25517,0.645266,59,59,2.8633
48,10.013,2.30897,61,61,4.77201
47,4.02578,3.56028,59,59,2.77893
40,0.0523992,0.737134,50,50,5.49599
44,1.18943,2.41539,56,56,4.66543
44,0.129913,1.33041,56,56,4.46037
32,15.0262,9.88543,40,40,5.34532
39,7.15883,9.93396,49,49,3.89279
32,10.8797,6.86761,40,40,4.99726
43,12.0751,4.28536,54,54,3.39768
37,14.6291,1.6378,47,47,3.11625
43,2.57014,1.37549,54,54,3.14213
42,11.3772,1.958,53,53,4.98454
34,11.961,9.21914,43,43,2.67924
49,13.8942,2.67577,62,62,2.57878
30,10.2577,3.02903,38,38,5.48749
39,4.21823,8.17476,49,49,3.95202
30,13.7727,2.00752,38,38,6.03968
35,3.86005,8.22343,44,44,4.12087
44,5.33618,9.36786,56,56,4.37166
50,5.90882,2.77285,63,63,3.13306
31,18.3233,2.63368,39,39,2.95476
43,2.21565,0.581601,54,54,3.61693
38,11.4329,8.88135,48,48,4.25024
40,9.97387,7.09675,50,50,6.14321
39,14.6828,0.907316,49,49,3.38044
35,6.85575,8.84643,44,44,4.43288
45,5.86517,7.16572,57,57,4.58478
37,14.8701,3.41964,47,47,3.67346
35,15.8778,5.98207,44,44,4.99101
48,14.4878,0.160278,61,61,4.80006
50,7.48936,3.8045,63,63,3.62971
46,12.7408,9.6393,58,58,3.50089
32,8.78381,4.624,40,40,4.42714
40,6.14445,9.18901,50,50,5.52562
42,1.22214,6.67335,53,53,4.42729
31,0.826556,8.81499,39,39,3.55043
31,12.9693,0.645637,39,39,3.62394
50,10.8242,7.97112,63,63,3.09757
32,13.2255,6.71536,40,40,6.82523
42,18.4238,5.95072,53,53,4.29928
31,4.66353,7.40563,39,39,3.02165
44,18.7463,7.83112,56,56,5.21765
34,0.96526,2.25114,43,43,3.71224
45,16.3664,7.89413,57,57,5.07449
44,7.80915,8.92854,56,56,4.51269
46,5.07363,0.0179603,58,58,3.45801
50,13.9756,5.73843,63,63,3.77293
40,14.1833,2.37239,50,50,6.6697
38,10.9984,1.94196,48,48,3.41507
49,5.7912,7.34339,62,62,2.51284
40,3.44296,7.12797,50,50,6.52097
48,19.836,9.44492,61,61,5.02389
45,19.5609,5.36141,57,57,4.59035
32,14.701,4.6413,40,40,5.66158
32,14.8047,2.63112,40,40,6.05755
36,16.8837,0.790065,45,45,5.60583
33,14.4378,5.27181,42,42,3.81495
48,16.2408,2.76285,61,61,4.65859
50,6.34527,8.62215,63,63,2.95939
37,14.9241,8.79152,47,47,2.94281
46,11.1048,4.76661,58,58,4.18392
44,19.3991,7.57964,56,56,4.31747
33,18.9465,8.75279,42,42,3.30058
49,6.93266,7.93702,62,62,2.65809
36,14.3894,9.86307,45,45,4.79669
46,16.6563,8.30984,58,58,3.4418
48,3.50295,1.25743,61,61,4.26507
33,1.75342,7.61927,42,42,4.58089
50,6.19338,5.57664,63,63,3.56469
36,9.67564,4.97884,45,45,4.50685
49,7.97136,6.1887,62,62,2.58069
38,5.52866,3.64354,48,48,3.87117
30,12.1201,0.460145,38,38,5.22434
47,7.10856,4.95792,59,59,2.70034
41,3.41255,6.69241,52,52,2.75968
46,2.26978,7.73024,58,58,3.94747
38,12.3916,8.91192,48,48,3.18527
46,6.06494,5.65694,58,58,3.26205
47,7.7753,6.25907,59,59,2.50417
41,13.4932,4.61088,52,52,3.11822
32,2.13644,6.7311,40,40,6.00202
50,11.2539,3.7455,63,63,2.43767
50,6.9534,0.668092,63,63,3.68173
33,8.31879,4.93845,42034,42024,9.65364
24,8.17599,9.86923,30570,30546,9.09307
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,159,40
95,17.9406,6.25119,121009,36195,1633.33
85,7.76811,0.447435,108271,108075,41.6415
89,18.0294,9.18229,113366,90843,1483.65
94,11.7643,0.540551,119735,115184,580.005
92,16.9556,5.776,117187,89205,1533.97
93,19.9983,3.19976,118461,89574,1448.24
47,2.62461,5.29334,59,59,4.15594
44,14.6957,3.09843,56,56,4.31083
48,10.3741,2.21606,61,61,4.2769
32,16.8483,1.97298,40,40,5.03911
31,14.4534,5.44437,39,39,5.01932
38,13.7666,1.38034,48,48,3.99029
38,12.464,3.67465,48,48,3.50886
37,0.310184,2.9943,47,47,3.55406
49,4.68696,1.81483,62,62,2.04475
47,6.49109,2.0506,59,59,4.01794
45,13.8307,6.4447,57,57,3.68782
37,16.3238,4.92929,47,47,2.8888
50,4.85804,8.67879,63,63,3.91472
33,12.5478,7.03777,42,42,3.57015
46,12.2874,2.68913,58,58,3.03996
34,10.8398,4.64827,43,43,4.92037
40,19.2978,2.41949,50,50,4.53629
48,15.0153,4.36047,61,61,4.29436
43,1.36337,7.48699,54,54,4.16356
31,16.7278,2.52664,39,39,4.83905
43,1.38769,9.48466,54,54,4.17443
36,3.48493,8.21882,45,45,4.802
36,17.5306,6.53299,45,45,5.02831
37,8.35192,3.25624,47,47,2.58693
33,12.693,4.67884,42,42,2.7777
34,14.0876,6.66623,43,43,4.67419
38,17.0673,6.91079,48,48,3.42935
32,16.3317,6.60475,40,40,5.44065
45,13.2734,0.617671,57,57,3.73878
32,10.6212,4.08897,40,40,5.09308
35,2.8765,1.45508,44,44,3.68448
47,11.9673,3.53386,59,59,4.08992
30,8.25458,6.20387,38,38,4.75108
47,12.7348,9.00874,59,59,4.40145
50,1.17008,6.26064,63,63,3.05825
39,19.5588,7.59583,49,49,2.14333
50,13.5603,9.90164,63,63,2.79956
45,14.7105,3.07261,57,57,4.20578
31,5.91824,0.678535,39,39,4.25164
40,13.3384,5.36161,50,50,3.30973
46,8.30274,1.61287,58,58,2.23022
37,7.12996,1.05854,47,47,2.99593
47,7.99839,0.320796,59,59,4.10655
44,10.1761,6.69338,56,56,3.77263
31,7.34837,3.98957,39,39,4.67591
47,18.524,5.31244,59,59,4.1338
34,16.9023,1.85364,43,43,4.06306
50,18.7376,4.4386,63,63,3.32484
32,1.5309,1.24587,40,40,4.87282
50,3.58118,0.394669,63,63,3.35961
31,13.8352,2.3872,39,39,4.07502
44,14.7591,2.78557,56,56,4.35594
38,14.2977,1.95087,48,48,4.28221
49,18.4643,2.41987,62,62,1.63575
36,5.96158,2.63295,45,45,4.27657
49,8.76317,4.50124,62,62,2.35455
34,4.8278,8.60914,43,43,4.27375
31,18.7741,0.306597,39,39,4.90652
40,11.8708,2.46968,50,50,4.78172
48,7.79279,4.29297,61,61,3.03434
44,9.09408,7.54316,56,56,4.44391
36,2.44404,8.74994,45,45,5.44551
35,15.9192,5.02091,44,44,3.20782
50,2.97151,6.69478,63,63,3.55341
31,16.5472,1.10116,39,39,3.98095
36,16.1647,2.26561,45,45,5.16684
45,0.0897159,1.90062,57,57,4.09818
32,17.3501,8.31596,40,40,6.04098
47,9.80862,4.35237,59,59,3.60403
47,16.1544,4.58826,59,59,3.78507
46,13.8178,5.41489,58,58,2.67993
33,17.2721,9.73625,42,42,3.64
38,3.03093,5.92173,48,48,3.93974
37,0.177418,1.15043,47,47,3.41551
34,5.61419,4.89,43,43,4.66502
33,10.7362,3.39252,42,42,4.08818
31,4.07804,1.9234,39,39,4.1419
35,19.6222,8.89441,44,44,3.66167
50,12.6323,7.17623,63,63,2.49848
41,15.4376,3.54491,52,52,1.4706
31,8.08803,9.25981,39,39,4.32038
34,10.121,4.84026,43,43,3.50346
48,6.09906,1.36147,61,61,3.14668
30,10.7534,6.46699,38,38,5.60733
34,18.7122,3.88917,43,43,3.97727
36,0.558947,1.50607,45,45,5.40374
47,14.6215,9.14199,59,59,3.47233
32,12.6332,3.88681,40,40,5.52572
47,9.78343,2.58415,59,59,4.25813
44,7.47346,5.53685,56,56,3.64361
32,18.2933,4.11755,40,40,5.42327
43,13.9813,6.14118,54,54,3.63259
45,12.6481,0.685297,57,57,4.24895
36,7.79027,5.39721,45,45,5.5784
45,3.74246,9.93305,57,57,3.71768
43,12.4044,2.30227,54,54,3.71464
43,19.0755,7.046,54,54,3.64458
43,15.8259,2.85294,54,54,3.81743
32,9.79621,1.03643,40,40,4.79224
43,4.77901,2.44615,54,54,4.08624
32,9.70533,2.42816,40760,40753,1.5236
38,2.87199,8.18073,48403,48359,1.53153
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
91,17.6464,2.85849,115914,101466,1163.47
97,14.5921,7.65424,123556,123023,101.582
100,0.605057,3.35119,127377,101097,1402.82
81,13.4448,3.47491,103176,19243,602.37
100,13.6635,0.88687,127377,94909,1405.13
89,2.85521,2.22832,113366,89356,1465.1
44,11.571,1.76382,56,56,6.09706
34,2.5094,6.39821,43,43,4.19684
36,17.5705,8.24693,45,45,4.69647
32,4.96954,6.54057,40,40,4.43241
40,2.23243,1.93642,50,50,5.01373
37,1.44758,4.43464,47,47,3.94015
31,11.3874,9.91388,39,39,2.42552
50,6.0688,6.27922,63,63,2.67509
33,2.49937,4.93123,42,42,4.87287
50,18.847,3.77212,63,63,3.35078
41,7.23514,3.07969,52,52,4.37241
50,18.6558,2.77628,63,63,3.42299
47,19.8377,8.49002,59,59,3.50951
43,8.62604,5.18602,54,54,2.75324
39,2.6141,8.7876,49,49,4.31964
46,9.53127,5.31231,58,58,3.43895
32,16.3403,4.19365,40,40,4.71155
47,0.0173546,6.41192,59,59,3.30541
39,18.701,1.41369,49,49,4.47088
43,13.4032,4.31614,54,54,3.05355
42,1.58584,6.55387,53,53,4.6198
49,6.83985,5.10722,62,62,2.53865
40,0.0348574,3.18054,50,50,6.08827
35,9.54511,6.57858,44,44,5.40093
33,14.5062,2.49013,42,42,5.19317
47,16.1002,9.04711,59,59,3.7308
40,19.5054,2.18373,50,50,5.41956
41,10.0934,1.83401,52,52,3.90995
47,15.1695,9.27734,59,59,3.2545
50,9.28143,8.95886,63,63,4.06523
41,11.8588,0.234383,52,52,3.61667
44,13.6769,4.0387,56,56,5.06913
42,12.2909,4.23303,53,53,3.41352
44,11.6969,6.01001,56,56,5.44468
44,18.48,4.2979,56,56,6.73828
34,13.7815,5.82381,43,43,4.62851
50,1.21172,7.03044,63,63,4.01218
38,11.0978,3.51154,48,48,4.04309
40,9.62083,0.775469,50,50,5.25561
41,15.2438,1.84181,52,52,3.35327
30,6.63172,6.12894,38,38,4.68494
35,19.5772,1.20975,44,44,4.87263
37,9.14103,1.79522,47,47,3.47723
44,14.4869,6.221,56,56,5.66617
47,19.8268,4.5595,59,59,3.93169
37,1.17032,4.64275,47,47,3.69746
40,19.3169,3.547,50,50,5.29895
50,9.98585,5.07265,63,63,2.51879
38,10.321,2.8524,48,48,3.92669
47,18.3784,6.16534,59,59,3.15858
44,1.526,5.58534,56,56,5.79591
47,8.29615,8.89779,59,59,3.33191
46,7.76874,5.08669,58,58,2.95748
46,3.9591,4.19415,58,58,3.0498
43,1.09903,7.29483,54,54,3.27721
46,4.30071,2.28711,58,58,2.85925
46,11.2317,1.26761,58,58,3.05647
31,12.8846,3.20751,39,39,3.56067
35,4.99511,7.10818,44,44,4.08992
42,14.6204,6.33485,53,53,4.03299
43,1.82179,7.19215,54,54,2.99793
49,17.0788,8.5714,62,62,2.57221
44,6.7648,0.0239119,56,56,5.63493
50,11.9674,7.65118,63,63,3.28833
44,18.9111,9.82988,56,56,6.05708
34,1.33116,2.58927,43,43,4.32559
41,14.3882,6.45785,52,52,3.71832
44,11.2573,9.50395,56,56,5.6737
47,19.7813,9.25987,59,59,3.79478
50,12.7477,3.81517,63,63,2.2429
39,12.9346,6.18843,49,49,3.461
33,19.7395,6.84144,42,42,5.51258
39,9.1782,1.05344,49,49,3.90504
41,5.91703,7.02905,52,52,3.79176
40,14.9876,7.01715,50,50,6.02549
36,15.1271,8.16283,45,45,4.76916
46,13.232,5.05533,58,58,2.94197
45,8.1397,3.02215,57,57,2.8856
35,5.86543,6.77282,44,44,5.19444
49,11.9287,8.33702,62,62,2.61474
34,9.24351,0.582659,43,43,4.37182
32,5.85247,9.81744,40,40,4.11585
30,15.5417,4.41311,38,38,6.07118
33,18.0039,1.67654,42,42,5.16349
35,15.6712,0.159014,44,44,4.6015
43,14.9245,7.43551,54,54,3.29131
38,19.5674,3.30513,48,48,3.33552
35,17.2952,1.58492,44,44,4.42776
34,14.0382,1.52471,43,43,4.62471
37,2.82681,0.613509,47,47,4.1063
38,9.47808,3.27723,48,48,3.86182
44,4.55003,5.5899,56,56,5.81918
44,3.02644,3.64035,56,56,5.96514
34,3.18891,1.88251,43,43,4.51267
44,1.41998,4.2092,56,56,5.38838
39,17.0337,8.34541,49,49,3.62354
45,4.65767,9.48112,57,57,3.4184
33,9.51518,8.97479,42,42,5.1902
36,8.33855,8.32731,45,45,5.16782
36,2.60453,4.22416,45,45,4.16363
31,11.0918,9.91793,39487,37636,251.813
32,17.568,6.49227,40760,38283,294.485
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
87,17.3522,9.46583,110818,109262,183.294
89,1.41614,4.861,113366,100681,1296.3
89,3.18072,7.52009,113366,99456,1213.2
89,15.1254,6.40926,113366,18137,822.601
86,10.3715,5.99773,109545,97935,1241.96
85,5.71206,1.25683,108271,103818,506.431
40,0.517327,8.23429,50,50,5.60858
45,10.323,9.698,57,57,4.08864
44,4.76674,4.2778,56,56,4.69606
33,13.0908,1.10812,42,42,4.93835
50,10.0115,8.42846,63,63,4.32581
35,9.12851,7.48899,44,44,5.22854
44,10.3108,6.15312,56,56,3.3674
42,11.8273,9.56413,53,53,3.85703
39,0.311774,8.04763,49,49,3.57953
31,11.2028,5.49363,39,39,3.43325
37,0.639484,9.71463,47,47,3.29957
43,0.987716,0.623317,54,54,3.11926
44,14.8175,8.3013,56,56,4.19128
31,4.70429,3.33422,39,39,4.05283
33,12.9409,4.88602,42,42,5.19835
38,8.2226,5.97639,48,48,3.91314
46,13.3827,5.96787,58,58,2.78875
47,5.01956,8.46342,59,59,2.63238
35,16.0386,5.3404,44,44,5.87541
34,10.0785,6.10565,43,43,2.64708
41,1.7841,3.62308,52,52,3.89473
41,10.1949,1.99558,52,52,3.10268
44,2.53923,9.8281,56,56,4.87219
33,10.7382,9.90091,42,42,5.74431
34,16.3195,0.30136,43,43,3.99095
39,18.1127,1.42799,49,49,3.4976
41,1.94359,7.45673,52,52,3.22555
50,3.85515,7.06327,63,63,4.11771
49,17.0657,7.93701,62,62,2.57776
47,7.94152,3.82869,59,59,2.52616
48,0.841184,9.01364,61,61,2.88842
41,15.3866,4.54354,52,52,3.80638
33,16.3273,2.26214,42,42,4.78122
40,10.659,3.01122,50,50,4.84256
37,15.79,2.33511,47,47,2.91218
30,8.00417,4.05179,38,38,4.86554
50,8.86323,4.15928,63,63,3.53583
31,7.48502,3.95052,39,39,4.24686
50,13.3234,0.872402,63,63,3.39111
43,17.1493,8.32206,54,54,3.24854
35,4.9607,0.645068,44,44,5.0801
33,12.0243,1.36097,42,42,5.02245
48,10.2837,3.26959,61,61,2.2508
43,18.7977,5.74861,54,54,2.76572
41,12.3051,5.12943,52,52,2.94044
49,3.8166,3.97311,62,62,2.75602
47,1.7316,5.24036,59,59,3.28656
50,1.23404,5.70675,63,63,4.59724
44,19.1112,4.45897,56,56,4.96403
44,13.1757,1.936,56,56,4.64404
35,9.21673,8.78352,44,44,4.69834
49,1.83315,5.01,62,62,2.03315
32,1.23989,8.22252,40,40,3.30092
42,9.45404,5.96843,53,53,2.98137
50,16.2364,1.95666,63,63,3.7941
43,19.8384,0.0730432,54,54,3.09367
38,17.6357,3.92603,48,48,3.21252
31,6.99525,6.10847,39,39,3.69935
31,18.1195,1.74668,39,39,4.35478
36,1.44794,8.37668,45,45,3.61419
42,14.5495,6.84119,53,53,3.79362
41,11.7137,8.39281,52,52,4.06306
33,17.6103,5.02691,42,42,4.04181
50,0.963343,8.60759,63,63,4.15357
35,1.27502,8.55861,44,44,5.7315
32,6.49749,2.91292,40,40,3.69151
37,8.68675,1.01508,47,47,2.89482
35,5.1645,0.691949,44,44,6.24485
46,9.75384,4.16732,58,58,1.84474
31,9.34122,3.04208,39,39,3.82838
33,12.0515,6.96198,42,42,4.77856
34,2.20698,3.94663,43,43,3.84315
40,15.3254,6.1851,50,50,4.79194
45,11.6567,2.90766,57,57,2.66516
47,4.36105,9.14424,59,59,3.21279
39,19.5179,2.9332,49,49,3.31951
41,2.38607,8.18726,52,52,4.15849
34,16.6572,7.14995,43,43,3.4292
40,19.0986,6.36946,50,50,5.13572
35,8.41982,3.12914,44,44,5.38279
37,10.3989,1.9055,47,47,2.66874
50,1.58409,4.79463,63,63,4.44493
33,4.98449,7.46475,42,42,5.07333
36,5.25438,6.8861,45,45,4.33
35,12.6301,6.42891,44,44,4.85966
50,9.29007,3.36494,63,63,4.46187
50,4.5134,7.46821,63,63,3.92306
38,1.9571,9.28302,48,48,3.25953
43,18.293,0.465316,54,54,3.20131
30,18.1802,5.69022,38,38,4.58254
45,0.662782,2.43686,57,57,4.12279
46,15.1188,5.03862,58,58,2.45846
44,13.4047,6.59536,56,56,4.64413
31,18.5874,8.36785,39,39,4.13017
43,19.0974,8.48536,54,54,3.1141
35,1.66295,4.38861,44,44,4.97241
47,10.2399,1.91629,59,59,2.61996
44,3.2046,5.09664,56,56,5.04911
39,6.88088,5.61825,49,49,3.2385
49,0.430042,6.00216,62,62,2.99149
30,12.4782,7.40764,38213,38212,7.72336
26,12.264,4.80382,33118,33102,7.42933
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
83,17.0581,6.07312,105723,35570,318.412
81,8.24016,2.0678,103176,103146,27.6161
100,5.75627,1.68899,127377,117718,682.945
97,16.806,9.34362,123556,8391,269.751
94,7.07937,1.10855,119735,116130,617.879
81,8.56902,0.285393,103176,102160,178.695
37,9.46368,4.70477,47,47,3.03829
35,18.1367,2.99778,44,44,4.51175
32,11.963,0.308675,40,40,3.25084
33,1.21187,5.67567,42,42,4.6182
38,17.7905,4.92051,48,48,3.06593
33,16.8094,0.54334,42,42,4.80575
36,9.23427,2.39235,45,45,4.92393
34,17.5859,2.84899,43,43,4.51716
45,18.1242,1.16408,57,57,3.72042
34,3.55869,7.21514,43,43,4.16428
33,14.0438,6.34961,42,42,5.23985
35,3.31971,8.47036,44,44,4.11447
41,9.79717,8.11252,52,52,3.13479
41,0.782549,1.48247,52,52,3.39896
47,3.2676,0.984485,59,59,3.35296
30,6.91404,6.64042,38,38,5.96855
38,10.4252,7.74209,48,48,3.30782
47,10.0218,0.514927,59,59,2.87741
31,13.3762,9.2671,39,39,3.80087
46,6.75393,7.89515,58,58,2.50619
39,1.98235,0.692298,49,49,3.57204
33,13.5499,8.88399,42,42,4.13575
48,5.0436,6.4757,61,61,3.91446
31,11.9314,3.22325,39,39,3.45225
34,18.1327,8.11265,43,43,4.69151
30,0.12521,3.80886,38,38,5.41469
42,4.38181,2.72967,53,53,4.21135
38,17.6168,2.29253,48,48,3.819
30,18.9619,6.59667,38,38,6.56764
45,6.60171,8.69852,57,57,3.85345
34,9.82353,7.79294,43,43,3.63033
37,17.0962,5.04838,47,47,3.14445
46,0.363644,0.291245,58,58,2.85131
37,9.62116,0.0124954,47,47,2.98575
31,13.1001,0.372324,39,39,3.55256
46,2.2269,2.27976,58,58,2.57431
50,16.5147,1.28807,63,63,2.77684
45,3.87226,4.38945,57,57,2.79342
38,17.026,0.969336,48,48,3.59865
44,19.0548,4.80226,56,56,2.8927
41,3.28968,5.16119,52,52,3.24319
31,4.47138,1.51219,39,39,3.87711
39,11.4263,4.74401,49,49,3.73062
42,3.10859,5.27622,53,53,4.16362
35,4.78339,5.69942,44,44,4.42101
39,6.46288,3.30347,49,49,3.36427
33,4.14618,6.93373,42,42,5.13684
50,12.4822,6.34085,63,63,3.71918
50,7.9013,6.0655,63,63,2.66325
41,7.97308,7.70667,52,52,3.5838
47,16.9074,1.98166,59,59,3.60518
30,15.3702,1.12222,38,38,6.13882
39,14.7109,1.35834,49,49,3.74532
39,14.9489,7.74266,49,49,3.58635
36,11.3737,6.61854,45,45,4.12079
40,15.3759,7.85892,50,50,3.84638
30,4.03962,6.5845,38,38,6.65368
32,1.10586,9.00939,40,40,4.23864
47,11.2438,6.38524,59,59,2.22298
50,8.27547,0.418561,63,63,2.43198
41,7.27721,6.49023,52,52,3.48874
33,6.34851,8.21421,42,42,4.59075
43,8.45597,0.0299162,54,54,2.69169
50,9.95926,9.56399,63,63,2.21107
47,3.63893,7.28733,59,59,3.04297
30,11.6639,3.23657,38,38,7.02365
33,2.98526,5.57231,42,42,5.53356
47,19.0717,1.87994,59,59,3.29537
46,19.7265,9.07482,58,58,3.01977
34,5.9347,2.26894,43,43,4.04351
47,11.1683,7.73552,59,59,2.91039
34,4.67446,1.05181,43,43,3.47779
41,1.47264,1.31676,52,52,3.37949
49,17.3963,8.78633,62,62,1.69312
33,13.7345,1.27139,42,42,4.05253
43,3.90886,7.70356,54,54,2.64096
35,11.54,1.31919,44,44,4.78841
44,5.17463,1.27769,56,56,2.77382
46,12.3318,5.96605,58,58,3.44599
43,4.91084,7.92125,54,54,2.74178
40,11.5544,3.2283,50,50,4.84069
48,17.3156,9.77176,61,61,3.09133
35,14.4272,0.516392,44,44,4.21659
39,12.5049,2.09565,49,49,3.41242
36,9.5889,2.69881,45,45,4.0571
36,3.65564,9.29437,45,45,4.08335
40,9.45929,1.63135,50,50,4.50953
42,6.61898,6.98113,53,53,3.20757
30,2.54776,9.40587,38,38,5.79374
44,13.5335,0.766926,56,56,3.89435
30,11.8476,1.59654,38,38,5.44104
48,5.68762,4.48734,61,61,3.32048
43,3.783,9.55042,54,54,3.28601
50,13.9861,4.85315,63,63,2.59156
42,16.7749,2.76152,53,53,3.90421
31,6.2921,0.431807,39,39,2.75663
48,15.8221,4.35141,61,61,2.79701
34,16.894,1.21849,43,43,3.02477
43,5.4231,2.90913,54,54,2.7781
42,18.2557,7.78017,53,53,3.99085
29,13.8647,4.89741,36939,36909,3.41922
20,6.95999,3.11537,25475,25473,3.25418
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
50,160,100,20,161,20
83,17.0581,6.07312,105723,35570,318.412
81,8.24016,2.0678,103176,103146,27.6161
100,5.75627,1.68899,127377,117718,682.945
97,16.806,9.34362,123556,8391,269.751
94,7.07937,1.10855,119735,116130,617.879
81,8.56902,0.285393,103176,102160,178.695
37,9.46368,4.70477,47,47,3.03829
35,18.1367,2.99778,44,44,4.51175
32,11.963,0.308675,40,40,3.25084
33,1.21187,5.67567,42,42,4.6182
38,17.7905,4.92051,48,48,3.06593
33,16.8094,0.54334,42,42,4.80575
36,9.23427,2.39235,45,45,4.92393
34,17.5859,2.84899,43,43,4.51716
45,18.1242,1.16408,57,57,3.72042
34,3.55869,7.21514,43,43,4.16428
33,14.0438,6.34961,42,42,5.23985
35,3.31971,8.47036,44,44,4.11447
41,9.79717,8.11252,52,52,3.13479
41,0.782549,1.48247,52,52,3.39896
47,3.2676,0.984485,59,59,3.35296
