scenarios,1
seeds per scenario,20
notes,wifin_1channel_mob. 2-100-6
arg_list[0],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 2, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 6, 'seed': 1, 'csvFileName': './scratch/testfile_2020-05-24_00:49:27.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
arg_list[9],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 2, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 6, 'seed': 10, 'csvFileName': './scratch/testfile_2020-05-24_00:49:27.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
97,19.7058,6.60734,123556,107270,1241.57
92,6.82402,7.20681,117187,116001,131.151
47,2.57566,4.1689,59,57,58.1885
41,1.68068,2.93441,52,50,73.1902
38,16.708,5.11087,48,46,88.1813
30,2.85695,9.02856,38,35,161.889
39,8.94646,6.47048,49,47,84.5644
49,7.81375,3.29978,62,60,51.0116
43,7.19636,6.03087,54,52,64.1245
43,8.12122,4.5676,54,52,67.0982
35,7.77911,6.4921,44,40,138.419
32,7.68104,3.05435,40,38,104.08
47,18.9235,6.23924,59,57,52.8982
43,5.75861,3.28492,54,52,67.9091
47,17.8125,3.11645,59,57,58.9049
39,12.3559,1.72151,49,47,83.5224
44,13.4044,6.63499,56,54,60.6279
42,2.33199,7.84704,53,51,69.4943
43,14.9798,9.81128,54,52,68.3001
50,16.0783,8.14825,63,63,22.873
46,10.3269,6.09847,58,56,64.6431
42,18.6914,0.664084,53,51,69.07
49,17.0426,1.77422,62,59,58.1682
42,5.00221,2.0515,53,51,72.2928
33,17.3377,3.92676,42,0,-nan
49,16.6755,1.78956,62,60,47.7234
30,0.198256,7.06927,38,0,-nan
42,3.35502,6.88841,53,51,80.6126
31,2.50437,6.64761,39,36,152.653
39,1.19319,3.32234,49,47,74.0086
32,1.81331,7.81129,40,38,105.948
48,2.01261,2.38093,61,0,-nan
36,2.43821,5.27299,45,41,133.541
47,13.7617,5.22926,59,57,59.1106
42,1.89628,8.65967,53,0,-nan
47,18.6602,4.86988,59,57,68.0791
44,8.98245,8.7793,56,0,-nan
46,1.7097,0.504838,58,56,59.6944
50,4.03646,8.02916,63,63,32.669
44,18.9621,7.00127,56,54,69.1583
39,17.31,8.03726,49,47,88.0017
31,14.2227,8.22798,39,32,14.9712
35,7.6515,7.12884,44,42,97.9734
49,16.3872,0.438982,62,0,-nan
41,3.7027,0.0969336,52,50,87.2264
50,1.90557,6.48025,63,60,56.7985
45,18.329,4.51612,57,54,72.588
41,12.4472,0.151219,52,50,70.5638
36,1.14264,1.47442,45,41,136.431
50,4.31088,9.52766,63,61,54.1094
36,12.4784,0.569984,45,41,137.091
47,2.64638,9.33036,59,57,58.0116
42,2.41468,1.69341,53,51,69.8204
32,11.2483,0.634101,40,38,96.2079
37,8.7902,1.60658,47,45,95.1421
47,14.7974,5.77067,59,57,55.635
36,7.69083,3.19819,45,41,132.899
47,13.5371,6.11227,59,59,35.0787
42,13.4711,3.13588,53,51,71.9918
30,5.49494,1.77428,38,35,176.341
46,15.1374,4.66188,58,55,63.4158
44,15.5376,7.78593,56,53,79.8335
50,6.40405,2.65847,63,61,49.5587
42,14.1106,2.90097,53,51,71.7858
39,13.1245,4.63856,49,0,-nan
50,6.82763,2.04188,63,61,51.3175
42,12.7278,9.64904,53,51,76.1186
48,14.6349,9.82146,61,58,66.7282
47,10.8456,5.003,59,57,53.2885
42,8.99602,0.956404,53,51,66.2268
50,2.3639,8.72878,63,58,84.469
32,5.16643,0.323704,40,38,96.8865
44,14.2986,4.55723,56,54,60.3503
30,13.9072,1.18799,38,37,100.552
31,9.97266,4.9075,39,36,149.711
34,16.5935,9.22691,43,43,21.7791
36,19.1169,0.773594,45,41,142.937
33,2.46748,7.10519,42,39,145.522
45,6.14728,5.13171,57,0,-nan
39,5.73972,5.87867,49,47,106.925
35,9.37353,2.12715,44,42,94.3738
37,4.39095,4.77037,47,43,129.231
33,9.15407,3.13193,42,40,95.4806
48,8.51746,4.1278,61,61,21.9708
32,13.2332,9.59664,40,38,101.676
33,16.4911,4.79217,42,40,98.7989
30,1.15548,1.32285,38,35,159.28
36,15.7316,4.97719,45,41,149.034
41,9.44277,3.05164,52,50,69.8102
33,7.25058,5.20961,42,39,147.589
38,16.9589,6.2699,48,0,-nan
44,14.3656,5.92948,56,54,61.7937
36,4.94599,4.16314,45,0,-nan
31,4.66198,7.69816,39,36,159.992
50,4.25478,8.94061,63,61,50.2568
48,15.3534,5.07671,61,59,54.2816
50,11.1848,9.15968,63,63,26.2988
46,10.5688,9.44877,58,56,61.655
31,10.3783,2.95506,39,36,162.666
40,15.3986,6.48535,50,48,75.7768
33,17.6775,4.27616,42,39,156.894
43,4.62925,6.0432,54,52,66.4156
39,5.58221,2.43517,49677,49625,31.2486
34,13.6894,6.12185,43308,0,-nan
37,18.5423,7.29093,47129,10942,56.7887
21,17.8256,1.77806,26749,26689,31.8076
21,1.38654,7.48977,26749,26709,29.6407
28,14.696,8.31155,35665,35600,39.9097
93,19.4116,3.21463,118461,0,-nan
84,13.648,4.41356,106997,106964,23.0848
44,5.15132,8.3378,56,56,11.3822
31,3.36126,5.86877,39,39,22.6209
47,13.4159,0.221731,59,59,12.7216
30,5.7138,8.05712,38,38,20.3548
48,17.8928,2.94095,61,0,-nan
47,15.6274,6.59957,59,59,17.8752
35,14.3926,2.06175,44,44,21.1805
35,16.2424,9.13514,44,43,58.5374
41,15.5581,2.98414,52,0,-nan
35,15.362,6.1087,44,44,21.3772
43,17.8469,2.47847,54,54,16.2405
35,11.5172,6.56983,44,0,-nan
44,15.6249,6.23285,56,56,21.3611
49,4.71174,3.44303,62,62,11.3117
37,6.80879,3.26992,47,47,23.2747
34,4.66398,5.69408,43,43,49.5776
35,9.95945,9.6225,44,0,-nan
50,12.1565,6.2965,63,63,7.80571
42,0.653605,2.19694,53,53,18.9034
33,17.3829,1.32812,42,42,24.5009
48,14.0851,3.54844,61,0,-nan
34,10.0044,4.10301,43,43,51.2328
37,14.6753,7.85346,47,47,17.773
47,13.3509,3.57906,59,5,57.258
30,0.396513,4.13848,38,0,-nan
34,6.71004,3.77682,43,43,23.889
32,5.00874,3.29516,40,39,63.4755
48,2.38628,6.64467,61,61,8.53745
34,3.62662,5.62257,43,43,20.706
45,4.02511,4.7618,57,57,8.81031
43,4.87642,0.545933,54,54,15.5354
44,7.52341,0.458516,56,56,16.1654
33,3.79246,7.31933,42,42,59.4446
44,17.3204,9.73971,56,0,-nan
38,17.9648,7.55861,48,48,16.0026
41,3.4193,1.00968,52,0,-nan
50,8.07281,6.05827,63,0,-nan
37,17.9243,4.00254,47,47,19.5779
48,14.6201,6.07448,61,0,-nan
32,8.44546,6.45595,40,39,63.0865
40,15.303,4.25764,50,0,-nan
47,12.7745,0.877911,59,59,14.7321
31,7.40529,0.193867,39,0,-nan
49,3.81104,2.96045,62,0,-nan
39,16.658,9.03225,49,49,18.4875
31,4.89432,0.302439,39,0,-nan
43,2.28528,2.94884,54,54,16.0388
50,8.62176,9.05528,63,63,8.83755
42,4.95672,1.13991,53,0,-nan
44,5.29266,8.66073,56,0,-nan
33,4.82926,3.38678,42,0,-nan
34,2.49649,1.2682,43,43,21.8319
44,17.5803,3.2131,56,56,12.1083
44,9.59464,1.54133,56,56,11.8469
43,15.3816,6.39637,54,54,14.8553
44,7.07412,2.22449,56,56,11.5607
34,6.94219,6.2717,43,43,50.4511
30,10.9898,3.54856,38,38,70.1065
41,10.2748,9.32371,52,52,13.6622
38,11.0752,5.5718,48,48,18.522
49,12.808,5.31694,62,62,6.7665
34,8.22121,5.80188,43,43,52.3133
49,6.24883,9.27706,62,62,7.16067
50,13.6552,4.08371,63,63,8.95434
33,5.45553,9.29808,42,41,69.6141
46,9.26979,9.64286,58,58,15.7395
43,1.69128,0.00600433,54,54,12.7349
33,17.9919,1.91281,42,0,-nan
50,4.72781,7.4575,63,63,8.33488
35,10.3329,0.647356,44,0,-nan
37,8.59714,9.11446,47,47,18.4421
30,7.81436,2.37599,38,38,24.1358
32,19.9453,9.81501,40,0,-nan
38,13.187,8.45382,48,48,14.2756
43,18.2337,1.54713,54,0,-nan
36,4.93495,4.21037,45,0,-nan
39,12.2946,0.263373,49,49,12.1085
49,11.4793,1.75729,62,0,-nan
41,18.747,4.2543,52,52,10.9149
45,8.78179,9.54073,57,57,10.3242
36,18.308,6.26386,45,45,18.8819
46,17.0349,8.25554,58,58,16.0754
35,6.46636,9.19323,44,0,-nan
36,12.9823,9.58428,45,45,19.9638
31,2.31096,2.64569,39,0,-nan
43,11.4631,9.95437,54,54,13.0471
32,18.8854,6.10328,40,0,-nan
36,14.5011,0.419162,45,0,-nan
46,13.9178,2.53979,58,0,-nan
37,8.73113,1.85892,47,47,19.8592
42,9.89188,8.32628,53,53,17.2686
33,9.32386,5.39627,42,41,60.9109
49,8.50955,7.88122,62,0,-nan
46,10.7067,0.153417,58,0,-nan
49,2.36952,8.31931,62,62,9.0379
42,1.13759,8.89749,53,53,13.4877
33,0.756662,5.91011,42,41,64.5136
30,10.7973,2.97064,38,38,63.1062
36,15.355,8.55231,45,0,-nan
36,9.2585,2.08639,45,45,18.7375
38,11.1644,4.87029,48403,48355,12.2384
28,7.37885,2.2437,35665,0,-nan
34,17.0847,4.58187,43308,43272,18.9573
23,15.6511,3.55607,29296,29289,10.5435
23,2.77297,4.97948,29296,0,-nan
37,9.392,6.62309,47129,47071,3.91249
89,19.1174,9.82198,113366,107313,789.132
97,0.472048,1.62037,123556,105461,1206.74
40,7.72698,2.5067,50,48,65.0006
42,5.04184,8.80312,53,52,56.3869
34,10.1239,5.3326,43,42,68.3035
31,8.57076,7.08563,39,38,82.9262
36,6.83918,9.41143,45,44,78.943
45,3.44105,9.89935,57,57,33.9296
48,1.58898,8.09262,61,61,30.5685
48,4.36366,3.70274,61,61,24.9147
47,3.33721,9.47619,59,14,123.521
37,3.04291,9.163,47,46,64.2211
39,16.7704,8.71771,49,48,64.0919
48,17.2758,9.85475,61,61,35.6224
41,13.4373,9.34924,52,51,53.7332
37,17.0676,5.16454,47,0,-nan
31,0.213232,9.90491,39,39,32.8587
46,6.99598,3.54112,58,58,19.1631
49,4.93923,9.43378,62,62,17.0779
49,8.23476,4.44476,62,60,45.0996
38,10.9804,8.29536,48,47,62.3619
45,16.0742,1.99215,57,55,68.9448
47,11.1276,5.32266,59,59,14.8685
47,15.0065,6.15451,59,53,113.232
41,12.0129,1.78017,52,51,53.1816
45,10.0263,5.36857,57,57,20.5971
31,0.594769,1.20769,39,0,-nan
47,10.065,0.665229,59,59,16.9652
33,7.51311,9.94272,42,41,71.8181
36,3.57947,9.96701,45,44,68.296
36,5.43983,3.4338,45,44,71.9539
42,6.03761,7.14268,53,52,53.5141
50,7.31453,5.81893,63,63,20.9121
40,1.28512,5.68777,50,49,75.9386
45,5.68864,5.979,57,55,60.9013
40,15.9806,4.6096,50,49,59.9968
32,6.94713,6.33791,40,39,76.8958
37,5.1289,1.51451,47,46,65.0892
50,12.1092,4.08738,63,63,14.5009
30,16.8863,1.00376,38,37,89.195
36,11.9301,4.11174,45,44,68.521
34,2.66809,4.68393,43,42,76.6188
45,2.95441,1.38643,57,55,67.418
45,9.16171,1.31684,57,57,19.2995
43,11.1079,0.290801,54,54,16.8042
48,5.7165,9.4407,61,58,71.9584
33,14.9869,3.54837,42,0,-nan
43,17.3414,0.453658,54,53,56.0343
49,3.42793,4.42321,62,56,102.583
50,12.9326,8.58289,63,63,12.0379
48,17.435,1.70985,61,61,17.9247
41,7.93894,7.99104,52,51,53.6641
45,7.24394,5.08014,57,57,22.2843
36,13.7447,1.90225,45,44,65.8281
30,6.3704,4.81968,38,37,82.7575
41,4.3919,7.312,52,0,-nan
50,3.07228,9.59451,63,63,16.5572
41,0.611121,8.3367,52,51,57.4704
46,0.413331,9.40752,58,56,51.0084
30,16.4847,5.32284,38,37,88.4668
37,5.41212,3.98559,47,46,69.5109
32,6.61282,3.35768,40,39,73.3501
48,19.2119,7.97536,61,61,24.2005
47,2.33182,8.70284,59,59,15.1566
38,19.3732,3.91556,48,47,65.8441
50,0.482683,6.12559,63,63,21.5621
45,18.1832,8.94706,57,56,27.2535
44,3.90458,9.46427,56,54,56.52
39,12.5368,5.00901,49,48,57.7091
45,6.98785,2.86921,57,15,60.4122
49,7.09171,6.18622,62,62,34.6503
37,15.4992,0.971008,47,46,63.075
31,2.89565,3.67169,39,38,85.6836
31,1.72154,3.56398,39,0,-nan
33,9.91798,4.72246,42,41,79.6722
42,9.78044,7.68073,53,52,53.3385
49,17.3505,2.32068,62,62,25.1939
40,7.40233,1.31556,50,0,-nan
33,18.4418,5.39503,42,41,73.4211
38,17.219,7.63591,48,48,26.1892
47,8.12038,6.38145,59,59,14.2378
31,13.1726,4.3111,39,38,77.8348
39,7.46209,9.39579,49,48,59.5472
43,5.55239,2.38333,54,0,-nan
38,19.6995,8.78982,48,47,65.2411
39,9.47327,4.3764,49,0,-nan
31,3.46633,3.96854,39,38,79.8655
50,7.19473,4.93156,63,63,11.8443
43,8.3282,9.15492,54,53,53.3837
39,1.75153,5.62872,49,48,59.7167
34,10.8768,8.80964,43,0,-nan
30,3.09669,7.78835,38,37,91.6866
49,14.8379,2.48942,62,61,19.3318
35,13.9857,3.09438,44,43,72.8038
48,12.7643,6.82177,61,59,48.1767
44,6.06005,5.23007,56,0,-nan
48,13.5543,7.47899,61,61,25.7597
38,11.7063,8.34621,48,47,65.5993
35,11.1349,8.86512,44,43,74.0593
41,6.19582,9.45599,52,51,56.6417
40,13.0325,2.82847,50,49,69.4436
50,13.8876,8.12954,63,61,47.8394
37,16.7466,7.30546,47129,47046,53.0878
22,1.06827,8.36555,28023,0,-nan
30,15.627,1.87275,38213,20512,79.8703
25,13.4768,5.33407,31844,31773,3.96895
24,4.1594,2.46925,30570,30486,44.3405
24,4.088,4.93464,30570,30503,32.2295
85,18.8233,6.42927,108271,5386,408.713
88,7.29606,8.82712,112092,110889,200.726
37,10.3025,6.6756,47,43,134.052
32,6.72242,1.73748,40,38,98.9137
43,6.83177,0.443461,54,49,119.72
31,11.4276,6.11419,39,0,-nan
45,15.7855,5.88191,57,54,77.5513
44,11.2547,3.19913,56,0,-nan
41,8.78524,4.12349,52,49,87.0005
40,12.4848,8.27029,50,45,132.264
31,11.1162,5.96823,39,38,95.8548
40,10.7238,2.21735,50,45,127.666
35,15.6938,4.95694,44,39,167.498
40,3.03445,3.13961,50,45,136.871
38,11.2497,2.46564,48,44,131.134
47,9.42348,6.88606,59,56,58.5675
45,13.6176,6.53985,57,53,86.9946
38,9.32797,1.38816,48,44,132.402
41,19.9189,9.24501,52,47,121.03
49,4.31302,2.59301,62,62,20.6194
34,1.3071,4.39383,43,39,162.351
36,14.7656,2.65618,45,41,143.88
46,8.17018,7.09683,58,55,69.0846
39,0.00873,8.20596,49,45,130.382
45,9.35048,5.70687,57,54,64.5206
43,6.70163,7.15807,54,0,-nan
31,0.79292,8.27696,39,35,182.092
38,13.42,7.55364,48,0,-nan
35,10.0175,6.59027,44,0,-nan
46,4.77255,3.28929,58,53,72.9126
38,7.25314,1.24509,48,44,131.622
40,8.0501,9.52356,50,43,143.7
35,9.75274,1.09187,44,40,172.672
37,15.0467,0.917032,47,43,143.043
36,7.58482,4.63867,45,0,-nan
37,14.6408,9.47943,47,0,-nan
47,15.9295,5.11722,59,58,30.2243
32,6.8385,2.01935,40,36,179.522
50,16.1455,2.11654,63,60,61.5442
44,15.8485,8.00503,56,51,120.76
45,9.24,2.14895,57,54,73.4957
35,16.8908,2.91191,44,40,160.387
30,10.6059,8.51522,38,38,21.8695
43,5.54895,1.75577,54,51,79.3904
33,14.8105,0.387734,42,38,165.427
47,7.62197,5.9209,59,53,108.433
49,13.3159,8.0645,62,59,56.5654
33,9.78864,0.604877,42,0,-nan
35,4.57057,5.89764,44,40,156.245
50,17.2435,8.1105,63,63,19.3566
34,9.91344,2.27978,43,39,164.662
38,10.5852,7.3214,48,43,143.87
37,9.65851,6.7735,47,42,142.01
38,4.99298,2.53635,48,44,134.004
38,15.1605,6.4262,48,42,174.617
38,19.1893,3.08267,48,44,133.482
36,10.763,2.79269,45,41,145.022
38,14.1481,4.44892,48,44,136.228
38,13.8844,2.54335,48,43,151.52
30,1.97955,7.09707,38,38,26.2301
32,0.549566,8.64742,40,36,182.396
46,2.15036,1.14356,58,0,-nan
47,5.61587,0.63383,59,56,70.5612
39,16.4423,1.60375,49,48,33.0021
47,12.4976,8.55412,59,56,77.5434
50,7.31021,8.16742,63,60,73.1203
37,10.9109,8.5961,47,43,134.269
42,18.5395,9.28573,53,48,120.335
35,3.38245,0.0119559,44,40,157.408
37,15.9838,3.82562,47,43,138.633
49,9.45561,4.91494,62,62,17.8472
40,0.665632,1.29466,50,47,86.0178
45,17.1942,8.22893,57,54,82.2444
31,15.6287,4.75198,39,0,-nan
34,19.8906,9.62996,43,39,167.475
46,6.37392,6.90759,58,58,19.963
35,16.4674,3.09422,44,40,159.634
43,9.8698,8.42075,54,17,221.357
48,4.5891,0.526745,61,58,62.1371
48,2.95857,3.51452,61,58,66.7141
32,17.4938,8.5086,40,36,177.908
39,17.5636,9.08142,49,45,132.527
42,16.6161,2.52766,53,50,85.0348
41,14.0699,6.51108,52,47,122.1
40,12.9327,8.38641,50,50,26.8932
42,5.9644,9.16851,53,48,119.316
32,4.62181,5.29133,40,36,180.975
36,2.92624,9.90875,45,41,148.614
34,17.7709,2.20656,43,39,164.345
43,9.002,0.83827,54,51,80.8382
42,7.83558,5.07953,53,48,120.844
44,17.4623,3.71778,56,0,-nan
34,19.7838,6.65256,43,39,164.95
37,18.6476,0.792485,47,0,-nan
47,17.0191,5.76238,59,56,64.9461
42,1.4134,0.306781,53,0,-nan
47,4.73904,6.63862,59,56,64.6212
34,2.27507,7.79498,43,0,-nan
37,1.51322,1.82018,47,42,146.063
31,1.59446,5.94128,39,0,-nan
43,10.71,7.10463,54,51,76.0818
43,18.5169,4.17273,54,51,78.4247
36,2.32883,9.74058,45855,45490,42.6996
36,14.7576,4.4874,45855,45845,12.779
27,14.1693,9.16368,34391,18835,45.2029
27,11.3023,7.11208,34391,34326,26.1694
26,5.54593,9.95896,33118,33095,26.036
33,18.784,3.24614,42034,41939,32.3852
81,18.5291,3.03656,103176,102364,151.137
80,14.1201,6.03393,101902,15065,620.371
33,12.8782,0.844496,42,40,86.9257
43,8.403,4.67184,54,54,18.8593
31,3.53968,5.55427,39,36,142.794
31,14.2846,5.1427,39,35,174.931
34,4.7319,2.35239,43,41,84.8659
42,19.0683,6.49892,53,53,20.4407
33,15.9815,0.154364,42,39,136.529
32,0.605989,2.83783,40,37,143.509
37,18.8953,2.46028,47,45,73.9098
42,18.4048,5.2717,53,52,66.9082
31,14.6172,1.19618,39,35,172.615
32,8.79296,6.42452,40,37,140.047
35,9.06214,5.58204,44,42,77.8949
35,1.77935,8.60757,44,42,81.5043
38,7.02191,3.17483,48,46,74.1575
30,11.6599,9.23521,38,37,102.352
34,14.8986,9.05629,43,41,84.4078
49,0.391275,0.741262,62,62,19.3859
30,11.6339,0.492243,38,35,172.142
48,13.4571,3.32021,61,61,18.9166
45,5.21267,8.87105,57,55,53.2327
31,5.01094,0.257464,39,37,74.2888
49,6.68808,9.63358,62,62,10.718
41,3.37702,8.94758,52,50,65.1687
32,0.991176,5.34618,40,37,141.58
30,16.775,4.442,38,35,182.365
36,12.5219,3.23788,45,43,79.9208
34,5.96574,6.61162,43,41,88.2096
40,9.06634,9.05632,50,48,76.5166
37,10.0626,1.90443,47,43,123.741
42,12.191,6.36486,53,52,56.1095
33,8.80843,6.14629,42,40,87.4599
48,9.481,3.29834,61,61,39.4134
33,13.3009,4.34926,42,40,94.3245
41,4.91182,3.89647,52,49,68.7128
