scenarios,1
seeds per scenario,20
notes,wifin_1channel. 6-100-2
arg_list[0],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 6, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 2, 'seed': 1, 'csvFileName': './scratch/testfile_2020-04-17_10:40:39.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
arg_list[9],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 6, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 2, 'seed': 10, 'csvFileName': './scratch/testfile_2020-04-17_10:40:39.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
97,19.7058,6.60734,123556,22381,931.73
92,6.82402,7.20681,117187,116653,61.5677
90,2.57566,4.1689,114640,93506,1442.03
88,1.68068,2.93441,112092,91671,1491.58
87,16.708,5.11087,110818,91526,1430.6
96,2.85695,9.02856,122283,2197,127.29
47,8.94646,6.47048,59,57,54.6419
41,7.81375,3.29978,52,49,76.7036
38,7.19636,6.03087,48,44,140.162
30,8.12122,4.5676,38,34,191.371
39,7.77911,6.4921,49,45,129.837
49,7.68104,3.05435,62,62,30.8716
43,18.9235,6.23924,54,51,78.1224
43,5.75861,3.28492,54,49,121.148
35,17.8125,3.11645,44,40,159.269
32,12.3559,1.72151,40,38,95.7218
47,13.4044,6.63499,59,57,54.9259
43,2.33199,7.84704,54,51,80.3757
47,14.9798,9.81128,59,57,62.8582
39,16.0783,8.14825,49,45,130.036
44,10.3269,6.09847,56,54,66.8706
42,18.6914,0.664084,53,50,93.4655
43,17.0426,1.77422,54,50,91.8749
50,5.00221,2.0515,63,0,-nan
46,17.3377,3.92676,58,0,-nan
42,16.6755,1.78956,53,16,346.989
49,0.198256,7.06927,62,0,-nan
42,3.35502,6.88841,53,51,78.3253
33,2.50437,6.64761,42,38,162.861
49,1.19319,3.32234,62,60,52.9429
30,1.81331,7.81129,38,38,27.8046
42,2.01261,2.38093,53,15,84.0915
31,2.43821,5.27299,39,35,189.255
39,13.7617,5.22926,49,45,130.945
32,1.89628,8.65967,40,0,-nan
48,18.6602,4.86988,61,59,56.384
36,8.98245,8.7793,45,40,183.189
47,1.7097,0.504838,59,57,56.6071
42,4.03646,8.02916,53,50,86.2916
47,18.9621,7.00127,59,57,96.8049
44,17.31,8.03726,56,54,78.5252
46,14.2227,8.22798,58,56,54.1802
50,7.6515,7.12884,63,60,59.0069
44,16.3872,0.438982,56,54,67.0377
39,3.7027,0.0969336,49,0,-nan
31,1.90557,6.48025,39,35,184.272
35,18.329,4.51612,44,40,148.992
49,12.4472,0.151219,62,62,30.5243
41,1.14264,1.47442,52,47,123.769
50,4.31088,9.52766,63,61,54.1543
45,12.4784,0.569984,57,0,-nan
41,2.64638,9.33036,52,49,92.0325
36,2.41468,1.69341,45,40,178.476
50,11.2483,0.634101,63,61,54.6158
36,8.7902,1.60658,45,41,142.486
47,14.7974,5.77067,59,57,53.5671
42,7.69083,3.19819,53,50,80.4249
32,13.5371,6.11227,40,36,174.441
37,13.4711,3.13588,47,43,129.613
47,5.49494,1.77428,59,37,106.473
36,15.1374,4.66188,45,40,175.284
47,15.5376,7.78593,59,55,89.9135
42,6.40405,2.65847,53,48,118.923
30,14.1106,2.90097,38,37,108.973
46,13.1245,4.63856,58,55,77.8998
44,6.82763,2.04188,56,54,74.8127
50,12.7278,9.64904,63,60,66.3291
42,14.6349,9.82146,53,51,74.4367
39,10.8456,5.003,49,45,125.226
50,8.99602,0.956404,63,60,75.1296
42,2.3639,8.72878,53,48,129.459
48,5.16643,0.323704,61,58,66.3321
47,14.2986,4.55723,59,56,79.7835
42,13.9072,1.18799,53,0,-nan
50,9.97266,4.9075,63,61,57.6987
32,16.5935,9.22691,40,36,173.163
44,19.1169,0.773594,56,53,79.5185
30,2.46748,7.10519,38,37,97.4576
31,6.14728,5.13171,39,35,191.169
34,5.73972,5.87867,43,41,96.5204
36,9.37353,2.12715,45,43,93.6816
33,4.39095,4.77037,42,38,173.567
45,9.15407,3.13193,57,55,58.7154
39,8.51746,4.1278,49,45,131.61
35,13.2332,9.59664,44,40,146.115
37,16.4911,4.79217,47,43,140.181
33,1.15548,1.32285,42,38,183.829
48,15.7316,4.97719,61,59,56.7303
32,9.44277,3.05164,40,36,174.009
33,7.25058,5.20961,42,38,166.323
30,16.9589,6.2699,38,37,102.794
36,14.3656,5.92948,45,41,139.69
41,4.94599,4.16314,52,49,80.2371
33,4.66198,7.69816,42,40,94.9411
38,4.25478,8.94061,48,44,130.383
44,15.3534,5.07671,56,54,84.3484
36,11.1848,9.15968,45,41,157.923
31,10.5688,9.44877,39,35,183.947
50,10.3783,2.95506,63,63,25.1117
48,15.3986,6.48535,61,58,77.8053
50,17.6775,4.27616,63,61,57.796
46,4.62925,6.0432,58,56,60.1162
31,5.58221,2.43517,39,35,191.836
40,13.6894,6.12185,50,47,93.314
33,18.5423,7.29093,42,38,162.702
43,17.8256,1.77806,54,0,-nan
39,1.38654,7.48977,49677,48951,165.667
34,14.696,8.31155,43308,0,-nan
93,19.4116,3.21463,118461,13804,881.32
84,13.648,4.41356,106997,42255,1193.26
100,5.15132,8.3378,127377,41980,1633.25
96,3.36126,5.86877,122283,91933,1452.55
95,13.4159,0.221731,121009,112279,777.778
92,5.7138,8.05712,117187,88203,1373.3
44,17.8928,2.94095,56,0,-nan
31,15.6274,6.59957,39,35,173.705
47,14.3926,2.06175,59,57,51.5762
30,16.2424,9.13514,38,35,168.951
48,15.5581,2.98414,61,61,23.2638
47,15.362,6.1087,59,57,53.2726
35,17.8469,2.47847,44,44,29.0584
35,11.5172,6.56983,44,39,172.152
41,15.6249,6.23285,52,47,133.108
35,4.71174,3.44303,44,40,149.214
43,6.80879,3.26992,54,0,-nan
35,4.66398,5.69408,44,40,149.941
44,9.95945,9.6225,56,54,60.7127
49,12.1565,6.2965,62,60,60.633
37,0.653605,2.19694,47,43,127.808
34,17.3829,1.32812,43,39,163.719
35,14.0851,3.54844,44,40,150.466
50,10.0044,4.10301,63,63,17.812
42,14.6753,7.85346,53,51,71.6273
33,13.3509,3.57906,42,38,161.389
48,0.396513,4.13848,61,59,54.8055
34,6.71004,3.77682,43,39,153.544
37,5.00874,3.29516,47,0,-nan
47,2.38628,6.64467,59,57,54.9526
30,3.62662,5.62257,38,35,173.925
34,4.02511,4.7618,43,39,152.342
32,4.87642,0.545933,40,36,167.099
48,7.52341,0.458516,61,59,57.2355
34,3.79246,7.31933,43,39,153.346
45,17.3204,9.73971,57,0,-nan
43,17.9648,7.55861,54,52,62.9181
44,3.4193,1.00968,56,54,59.1134
33,8.07281,6.05827,42,38,156.111
44,17.9243,4.00254,56,54,64.4954
38,14.6201,6.07448,48,44,138.559
41,8.44546,6.45595,52,0,-nan
50,15.303,4.25764,63,63,20.6394
37,12.7745,0.877911,47,43,132.689
48,7.40529,0.193867,61,59,50.8917
32,3.81104,2.96045,40,36,165.468
40,16.658,9.03225,50,46,120.622
47,4.89432,0.302439,59,0,-nan
31,2.28528,2.94884,39,35,179.931
49,8.62176,9.05528,62,60,52.3767
39,4.95672,1.13991,49,45,122.526
31,5.29266,8.66073,39,35,177.274
43,4.82926,3.38678,54,49,124.8
50,2.49649,1.2682,63,0,-nan
42,17.5803,3.2131,53,51,73.6528
44,9.59464,1.54133,56,54,67.668
33,15.3816,6.39637,42,38,156.072
34,7.07412,2.22449,43,39,150.148
44,6.94219,6.2717,56,54,61.033
44,10.9898,3.54856,56,0,-nan
43,10.2748,9.32371,54,0,-nan
44,11.0752,5.5718,56,0,-nan
34,12.808,5.31694,43,39,145.426
30,8.22121,5.80188,38,35,164.785
41,6.24883,9.27706,52,47,120.397
38,13.6552,4.08371,48,44,123.586
49,5.45553,9.29808,62,62,19.9241
34,9.26979,9.64286,43,39,164.986
49,1.69128,0.00600433,62,62,20.2339
50,17.9919,1.91281,63,61,46.9133
33,4.72781,7.4575,42,0,-nan
46,10.3329,0.647356,58,56,53.76
43,8.59714,9.11446,54,52,71.4619
33,7.81436,2.37599,42,38,164.016
50,19.9453,9.81501,63,63,27.059
35,13.187,8.45382,44,40,143.786
37,18.2337,1.54713,47,47,28.1564
30,4.93495,4.21037,38,35,183.478
32,12.2946,0.263373,40,38,108.067
38,11.4793,1.75729,48,48,32.3028
43,18.747,4.2543,54,52,66.5575
36,8.78179,9.54073,45,41,136.462
39,18.308,6.26386,49,45,125.899
49,17.0349,8.25554,62,60,48.1353
41,6.46636,9.19323,52,50,70.9305
45,12.9823,9.58428,57,55,58.5232
36,2.31096,2.64569,45,40,166.393
46,11.4631,9.95437,58,0,-nan
35,18.8854,6.10328,44,0,-nan
36,14.5011,0.419162,45,40,145.806
31,13.9178,2.53979,39,0,-nan
43,8.73113,1.85892,54,51,73.6449
32,9.89188,8.32628,40,36,164.028
36,9.32386,5.39627,45,41,134.386
46,8.50955,7.88122,58,56,60.1244
37,10.7067,0.153417,47,43,126.012
42,2.36952,8.31931,53,0,-nan
33,1.13759,8.89749,42,42,32.7182
49,0.756662,5.91011,62,60,46.9618
46,10.7973,2.97064,58,56,52.4647
49,15.355,8.55231,62,0,-nan
42,9.2585,2.08639,53,48,114.513
33,11.1644,4.87029,42,38,151.528
30,7.37885,2.2437,38,35,167.055
36,17.0847,4.58187,45,0,-nan
36,15.6511,3.55607,45,41,138.102
