scenarios,1
seeds per scenario,20
notes,wifin_1channel. 2-100-6
arg_list[0],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 2, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 6, 'seed': 1, 'csvFileName': './scratch/testfile_2020-04-19_10:48:42.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
arg_list[9],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 2, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 6, 'seed': 10, 'csvFileName': './scratch/testfile_2020-04-19_10:48:42.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
97,19.7058,6.60734,123556,19654,825.204
92,6.82402,7.20681,117187,116863,44.2539
47,2.57566,4.1689,59,57,63.5018
41,1.68068,2.93441,52,47,116.959
38,16.708,5.11087,48,48,20.7442
30,2.85695,9.02856,38,33,249.764
39,8.94646,6.47048,49,45,128.084
49,7.81375,3.29978,62,56,109.315
43,7.19636,6.03087,54,52,65.3612
43,8.12122,4.5676,54,52,63.1579
35,7.77911,6.4921,44,40,154.939
32,7.68104,3.05435,40,37,152.293
47,18.9235,6.23924,59,57,57.1592
43,5.75861,3.28492,54,51,79.7499
47,17.8125,3.11645,59,57,60.7326
39,12.3559,1.72151,49,45,127.628
44,13.4044,6.63499,56,54,63.2259
42,2.33199,7.84704,53,51,74.2782
43,14.9798,9.81128,54,0,-nan
50,16.0783,8.14825,63,61,51.4138
46,10.3269,6.09847,58,56,57.8835
42,18.6914,0.664084,53,0,-nan
49,17.0426,1.77422,62,60,49.2587
42,5.00221,2.0515,53,51,71.7638
33,17.3377,3.92676,42,40,98.0711
49,16.6755,1.78956,62,59,57.4455
30,0.198256,7.06927,38,0,-nan
42,3.35502,6.88841,53,51,75.7606
31,2.50437,6.64761,39,36,163.931
39,1.19319,3.32234,49,45,126.501
32,1.81331,7.81129,40,38,101.158
48,2.01261,2.38093,61,59,68.5078
36,2.43821,5.27299,45,41,146.739
47,13.7617,5.22926,59,57,69.9874
42,1.89628,8.65967,53,51,78.9031
47,18.6602,4.86988,59,57,56.3089
44,8.98245,8.7793,56,54,64.0087
46,1.7097,0.504838,58,56,58.9934
50,4.03646,8.02916,63,60,62.512
44,18.9621,7.00127,56,0,-nan
39,17.31,8.03726,49,45,121.76
31,14.2227,8.22798,39,37,105.056
35,7.6515,7.12884,44,0,-nan
49,16.3872,0.438982,62,59,55.1824
41,3.7027,0.0969336,52,0,-nan
50,1.90557,6.48025,63,61,49.7045
45,18.329,4.51612,57,0,-nan
41,12.4472,0.151219,52,45,170.782
36,1.14264,1.47442,45,41,145.847
50,4.31088,9.52766,63,0,-nan
36,12.4784,0.569984,45,0,-nan
47,2.64638,9.33036,59,57,64.0019
42,2.41468,1.69341,53,51,80.3955
32,11.2483,0.634101,40,38,102.205
37,8.7902,1.60658,47,43,128.448
47,14.7974,5.77067,59,57,54.8958
36,7.69083,3.19819,45,41,137.192
47,13.5371,6.11227,59,57,60.9352
42,13.4711,3.13588,53,4,287.366
30,5.49494,1.77428,38,33,267.692
46,15.1374,4.66188,58,56,72.0228
44,15.5376,7.78593,56,54,65.8042
50,6.40405,2.65847,63,61,49.4909
42,14.1106,2.90097,53,48,127.843
39,13.1245,4.63856,49,45,122.07
50,6.82763,2.04188,63,61,53.0651
42,12.7278,9.64904,53,51,75.364
48,14.6349,9.82146,61,0,-nan
47,10.8456,5.003,59,57,53.6928
42,8.99602,0.956404,53,51,72.308
50,2.3639,8.72878,63,61,53.6816
32,5.16643,0.323704,40,37,154.015
44,14.2986,4.55723,56,54,67.9533
