scenarios,1
seeds per scenario,20
notes,wifin_1channel_mob. 6-100-2
arg_list[0],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 6, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 2, 'seed': 1, 'csvFileName': './scratch/testfile_2020-05-26_14:35:42.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
arg_list[9],"{'txPower': 20, 'nStaB': 100, 'channelWidth': 160, 'simulationTime': 15, 'nStaA': 6, 'constantMcs': 1, 'band': 'AX_5', 'nStaC': 2, 'seed': 10, 'csvFileName': './scratch/testfile_2020-05-26_14:35:42.csv', 'channelNumberA': 50, 'phyModel': 'spectrum', 'mcs': 5, 'gi': 1600}"
97,19.7058,6.60734,123556,93454,1502.27
92,6.82402,7.20681,117187,100841,1090.36
90,2.57566,4.1689,114640,101611,1223.48
88,1.68068,2.93441,112092,3350,106.717
87,16.708,5.11087,110818,90913,1487.53
96,2.85695,9.02856,122283,1559,44.7408
47,8.94646,6.47048,59,57,60.1022
41,7.81375,3.29978,52,50,78.2227
38,7.19636,6.03087,48,44,123.549
30,8.12122,4.5676,38,35,171.697
39,7.77911,6.4921,49,47,82.9788
49,7.68104,3.05435,62,0,-nan
43,18.9235,6.23924,54,49,114.581
43,5.75861,3.28492,54,52,69.7828
35,17.8125,3.11645,44,42,93.9259
32,12.3559,1.72151,40,37,151.785
47,13.4044,6.63499,59,57,57.0527
43,2.33199,7.84704,54,50,84.7602
47,14.9798,9.81128,59,57,63.5399
39,16.0783,8.14825,49,47,87.4938
44,10.3269,6.09847,56,53,70.8222
42,18.6914,0.664084,53,0,-nan
43,17.0426,1.77422,54,52,80.005
50,5.00221,2.0515,63,63,21.3336
46,17.3377,3.92676,58,56,61.4562
42,16.6755,1.78956,53,51,80.3552
49,0.198256,7.06927,62,59,61.0561
42,3.35502,6.88841,53,50,79.3893
33,2.50437,6.64761,42,38,164.582
49,1.19319,3.32234,62,60,54.1388
30,1.81331,7.81129,38,35,175.079
42,2.01261,2.38093,53,48,119.315
31,2.43821,5.27299,39,37,101.702
39,13.7617,5.22926,49,47,85.9838
32,1.89628,8.65967,40,37,160.7
48,18.6602,4.86988,61,61,24.9517
36,8.98245,8.7793,45,41,136.881
47,1.7097,0.504838,59,0,-nan
42,4.03646,8.02916,53,50,81.5837
47,18.9621,7.00127,59,56,75.3032
44,17.31,8.03726,56,54,73.1344
46,14.2227,8.22798,58,56,69.1362
50,7.6515,7.12884,63,63,27.6789
44,16.3872,0.438982,56,54,67.858
39,3.7027,0.0969336,49,47,91.6825
31,1.90557,6.48025,39,36,167.125
35,18.329,4.51612,44,0,-nan
49,12.4472,0.151219,62,60,56.4819
41,1.14264,1.47442,52,50,79.7456
50,4.31088,9.52766,63,63,31.6734
45,12.4784,0.569984,57,53,99.5437
41,2.64638,9.33036,52,50,77.849
36,2.41468,1.69341,45,0,-nan
50,11.2483,0.634101,63,61,55.9126
36,8.7902,1.60658,45,0,-nan
47,14.7974,5.77067,59,56,65.3448
42,7.69083,3.19819,53,51,72.3331
32,13.5371,6.11227,40,36,173.083
37,13.4711,3.13588,47,43,127.256
47,5.49494,1.77428,59,56,65.8866
36,15.1374,4.66188,45,41,135.225
47,15.5376,7.78593,59,8,684.599
42,6.40405,2.65847,53,51,74.7865
30,14.1106,2.90097,38,0,-nan
46,13.1245,4.63856,58,56,59.5728
44,6.82763,2.04188,56,54,81.8644
50,12.7278,9.64904,63,63,17.2856
42,14.6349,9.82146,53,48,120.667
39,10.8456,5.003,49,47,82.2161
50,8.99602,0.956404,63,61,56.8594
42,2.3639,8.72878,53,48,138.266
48,5.16643,0.323704,61,59,60.4618
47,14.2986,4.55723,59,57,80.2735
42,13.9072,1.18799,53,50,77.3213
50,9.97266,4.9075,63,63,31.3157
32,16.5935,9.22691,40,37,149.033
44,19.1169,0.773594,56,54,69.4337
30,2.46748,7.10519,38,35,174.646
31,6.14728,5.13171,39,39,26.5927
34,5.73972,5.87867,43,41,98.4805
36,9.37353,2.12715,45,41,135.568
33,4.39095,4.77037,42,39,142.713
45,9.15407,3.13193,57,54,70.656
39,8.51746,4.1278,49,44,151.596
35,13.2332,9.59664,44,40,154.12
37,16.4911,4.79217,47,43,135.04
33,1.15548,1.32285,42,39,141.5
48,15.7316,4.97719,61,58,69.512
32,9.44277,3.05164,40,0,-nan
33,7.25058,5.20961,42,40,101.163
30,16.9589,6.2699,38,35,175.358
36,14.3656,5.92948,45,41,135.301
41,4.94599,4.16314,52,50,78.7598
33,4.66198,7.69816,42,42,26.0702
38,4.25478,8.94061,48,44,123.307
44,15.3534,5.07671,56,53,71.5564
36,11.1848,9.15968,45,41,133.524
31,10.5688,9.44877,39,36,175.016
50,10.3783,2.95506,63,63,21.9932
48,15.3986,6.48535,61,59,68.0253
50,17.6775,4.27616,63,63,24.9216
46,4.62925,6.0432,58,55,68.7703
31,5.58221,2.43517,39,39,23.6642
40,13.6894,6.12185,50,48,95.6626
33,18.5423,7.29093,42,39,143.726
43,17.8256,1.77806,54,51,86.098
39,1.38654,7.48977,49677,49573,85.6837
34,14.696,8.31155,43308,21401,76.0481
93,19.4116,3.21463,118461,0,-nan
84,13.648,4.41356,106997,102918,338.366
100,5.15132,8.3378,127377,0,-nan
96,3.36126,5.86877,122283,111529,962.203
95,13.4159,0.221731,121009,94644,1290.34
92,5.7138,8.05712,117187,101448,1197.93
44,17.8928,2.94095,56,0,-nan
31,15.6274,6.59957,39,0,-nan
47,14.3926,2.06175,59,59,20.9459
30,16.2424,9.13514,38,0,-nan
48,15.5581,2.98414,61,0,-nan
47,15.362,6.1087,59,53,16.9034
35,17.8469,2.47847,44,42,84.0403
35,11.5172,6.56983,44,43,68.6404
41,15.6249,6.23285,52,50,58.8639
35,4.71174,3.44303,44,43,70.8164
43,6.80879,3.26992,54,0,-nan
35,4.66398,5.69408,44,43,70.3333
44,9.95945,9.6225,56,55,49.7544
49,12.1565,6.2965,62,0,-nan
37,0.653605,2.19694,47,0,-nan
34,17.3829,1.32812,43,0,-nan
35,14.0851,3.54844,44,0,-nan
50,10.0044,4.10301,63,63,14.7881
42,14.6753,7.85346,53,52,60.2077
33,13.3509,3.57906,42,41,72.243
48,0.396513,4.13848,61,61,20.5113
34,6.71004,3.77682,43,42,71.7062
37,5.00874,3.29516,47,0,-nan
47,2.38628,6.64467,59,59,20.6316
