scenarios,1
seeds per scenario,20
notes,wifin_naive_mob. 2-100-6
arg_list[0],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 1, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_10:59:43.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
arg_list[9],"{'channelWidthA': 0, 'channelWidthB': 0, 'channelWidthC': 0, 'seed': 10, 'giC': 1600, 'giB': 1600, 'giA': 1600, 'constantMcs': 1, 'channelNumberA': 0, 'channelNumberB': 0, 'channelNumberC': 0, 'phyModel': 'spectrum', 'simulationTime': 15, 'nStaA': 2, 'band': 'AX_5', 'nStaC': 6, 'nStaB': 100, 'csvFileName': './scratch/testfile_2020-05-27_10:59:43.csv', 'mcs': 5, 'txPowerA': 20, 'txPowerC': 20, 'txPowerB': 20}"
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
40,14.4878,0.160278,50,50,5.34842
42,7.48936,3.8045,53,53,4.28288
31,12.7408,9.6393,39,39,2.52323
31,8.78381,4.624,39,39,3.26641
50,6.14445,9.18901,63,63,3.42975
32,1.22214,6.67335,40,40,5.74107
42,0.826556,8.81499,53,53,3.56343
31,12.9693,0.645637,39,39,3.04476
44,10.8242,7.97112,56,56,3.72769
34,13.2255,6.71536,43,43,2.633
45,18.4238,5.95072,57,57,3.99638
44,4.66353,7.40563,56,56,4.1482
46,18.7463,7.83112,58,58,3.82595
50,0.96526,2.25114,63,63,3.29502
40,16.3664,7.89413,50,50,6.5399
38,7.80915,8.92854,48,48,3.81597
49,5.07363,0.0179603,62,62,2.58871
40,13.9756,5.73843,50,50,4.88584
48,14.1833,2.37239,61,61,5.30921
45,10.9984,1.94196,57,57,4.68341
32,5.7912,7.34339,40,40,6.36311
32,3.44296,7.12797,40,40,7.07804
36,19.836,9.44492,45,45,5.10968
33,19.5609,5.36141,42,42,4.24283
48,14.701,4.6413,61,61,5.06802
50,14.8047,2.63112,63,63,3.3615
37,16.8837,0.790065,47,47,3.30422
46,14.4378,5.27181,58,58,4.25748
44,16.2408,2.76285,56,0,-nan
33,6.34527,8.62215,42,42,4.68233
49,14.9241,8.79152,62,62,2.84042
36,11.1048,4.76661,45,45,4.7981
46,19.3991,7.57964,58,58,3.78634
48,18.9465,8.75279,61,61,4.87785
33,6.93266,7.93702,42,42,4.54287
50,14.3894,9.86307,63,63,3.64064
36,16.6563,8.30984,45,45,4.99707
49,3.50295,1.25743,62,62,2.78405
38,1.75342,7.61927,48,48,3.84041
30,6.19338,5.57664,38,38,5.00694
47,9.67564,4.97884,59,59,3.21967
41,7.97136,6.1887,52,52,3.22072
46,5.52866,3.64354,58,58,4.21668
38,12.1201,0.460145,48,48,3.89824
46,7.10856,4.95792,58,58,3.68319
47,3.41255,6.69241,59,59,2.83182
41,2.26978,7.73024,52,52,3.10867
32,12.3916,8.91192,40,40,5.70103
50,6.06494,5.65694,63,63,3.49962
50,7.7753,6.25907,63,63,3.93712
33,13.4932,4.61088,42034,42024,18.5706
24,2.13644,6.7311,30570,30532,20.4631
20,11.2539,3.7455,25475,25428,12.2476
31,6.9534,0.668092,39487,39445,10.9567
29,8.31879,4.93845,36939,36926,26.8741
29,8.17599,9.86923,36939,36880,6.51174
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
95,17.9406,6.25119,121009,120975,2.30374
85,7.76811,0.447435,108271,108206,2.26086
47,18.0294,9.18229,59,59,3.97668
44,11.7643,0.540551,56,56,3.2111
48,16.9556,5.776,61,61,3.3615
32,19.9983,3.19976,40,40,5.65005
31,2.62461,5.29334,39,39,5.25291
38,14.6957,3.09843,48,48,3.20244
38,10.3741,2.21606,48,48,3.71812
37,16.8483,1.97298,47,47,2.63258
49,14.4534,5.44437,62,62,2.03533
47,13.7666,1.38034,59,59,3.71196
45,12.464,3.67465,57,57,3.87683
37,0.310184,2.9943,47,47,3.2099
50,4.68696,1.81483,63,63,3.55186
33,6.49109,2.0506,42,42,3.75364
46,13.8307,6.4447,58,58,1.89259
34,16.3238,4.92929,43,43,4.98962
40,4.85804,8.67879,50,50,4.62165
48,12.5478,7.03777,61,61,3.63624
43,12.2874,2.68913,54,54,3.86829
31,10.8398,4.64827,39,39,4.91214
43,19.2978,2.41949,54,54,4.15725
36,15.0153,4.36047,45,45,4.94698
36,1.36337,7.48699,45,45,5.5398
37,16.7278,2.52664,47,47,2.95679
33,1.38769,9.48466,42,42,4.09542
34,3.48493,8.21882,43,43,4.17597
38,17.5306,6.53299,48,48,3.74695
32,8.35192,3.25624,40,40,4.40636
45,12.693,4.67884,57,57,3.82668
32,14.0876,6.66623,40,40,4.3472
35,17.0673,6.91079,44,44,3.23563
47,16.3317,6.60475,59,59,4.13127
30,13.2734,0.617671,38,38,5.47355
47,10.6212,4.08897,59,59,2.33109
50,2.8765,1.45508,63,63,3.09825
39,11.9673,3.53386,49,49,2.54924
50,8.25458,6.20387,63,63,2.8229
45,12.7348,9.00874,57,57,4.35762
31,1.17008,6.26064,39,39,4.66463
40,19.5588,7.59583,50,50,4.91331
46,13.5603,9.90164,58,58,2.30739
37,14.7105,3.07261,47,47,3.39368
47,5.91824,0.678535,59,59,4.25567
44,13.3384,5.36161,56,56,4.06346
31,8.30274,1.61287,39,39,3.49146
47,7.12996,1.05854,59,59,4.65897
34,7.99839,0.320796,43,43,3.85903
50,10.1761,6.69338,63,63,2.76924
32,7.34837,3.98957,40,40,4.11069
50,18.524,5.31244,63,63,3.47109
31,16.9023,1.85364,39,39,4.44524
44,18.7376,4.4386,56,56,3.89707
38,1.5309,1.24587,48,48,3.08425
49,3.58118,0.394669,62,62,2.04633
36,13.8352,2.3872,45,45,6.20392
49,14.7591,2.78557,62,62,2.69082
34,14.2977,1.95087,43,43,4.34295
31,18.4643,2.41987,39,39,3.49389
40,5.96158,2.63295,50,50,4.93588
48,8.76317,4.50124,61,61,2.99935
44,4.8278,8.60914,56,56,3.83657
36,18.7741,0.306597,45,45,5.60335
35,11.8708,2.46968,44,44,3.00686
50,7.79279,4.29297,63,63,2.12082
31,9.09408,7.54316,39,39,4.6086
36,2.44404,8.74994,45,45,4.61827
45,15.9192,5.02091,57,57,4.08088
32,2.97151,6.69478,40,40,5.48515
47,16.5472,1.10116,59,59,3.83409
47,16.1647,2.26561,59,59,3.849
46,0.0897159,1.90062,58,58,2.78836
33,17.3501,8.31596,42,42,4.04969
38,9.80862,4.35237,48,48,2.17448
37,16.1544,4.58826,47,47,3.20592
34,13.8178,5.41489,43,43,4.11198
33,17.2721,9.73625,42,42,3.9897
31,3.03093,5.92173,39,39,4.75126
35,0.177418,1.15043,44,44,3.98085
50,5.61419,4.89,63,63,2.6456
41,10.7362,3.39252,52,52,1.48495
31,4.07804,1.9234,39,39,3.91176
34,19.6222,8.89441,43,43,4.46858
48,12.6323,7.17623,61,61,3.39335
30,15.4376,3.54491,38,38,4.61692
34,8.08803,9.25981,43,43,3.81936
36,10.121,4.84026,45,45,4.95247
47,6.09906,1.36147,59,59,4.05628
32,10.7534,6.46699,40,40,4.62265
47,18.7122,3.88917,59,59,3.96445
44,0.558947,1.50607,56,56,4.09114
32,14.6215,9.14199,40,40,5.95476
43,12.6332,3.88681,54,54,3.55161
45,9.78343,2.58415,57,57,3.47987
36,7.47346,5.53685,45,45,5.31513
45,18.2933,4.11755,57,57,4.0282
43,13.9813,6.14118,54,54,3.68323
43,12.6481,0.685297,54,54,3.25374
43,7.79027,5.39721,54,54,4.46858
32,3.74246,9.93305,40,40,4.81379
43,12.4044,2.30227,54,54,3.13501
32,19.0755,7.046,40760,40711,59.6339
38,15.8259,2.85294,48403,48348,47.4288
37,9.79621,1.03643,47129,46475,91.7861
33,4.77901,2.44615,42034,41976,74.4492
31,9.70533,2.42816,39487,39480,19.7218
37,2.87199,8.18073,47129,47052,45.1027
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
91,17.6464,2.85849,115914,115833,2.51232
97,14.5921,7.65424,123556,123547,2.49531
44,0.605057,3.35119,56,56,5.37131
34,13.4448,3.47491,43,43,4.76318
36,13.6635,0.88687,45,45,4.2821
32,2.85521,2.22832,40,40,4.47835
40,11.571,1.76382,50,50,5.62862
37,2.5094,6.39821,47,47,3.67367
31,17.5705,8.24693,39,39,2.2529
50,4.96954,6.54057,63,63,3.35674
33,2.23243,1.93642,42,42,4.37622
50,1.44758,4.43464,63,63,3.54491
41,11.3874,9.91388,52,52,3.51948
50,6.0688,6.27922,63,63,3.96514
47,2.49937,4.93123,59,59,3.90251
43,18.847,3.77212,54,54,3.07408
39,7.23514,3.07969,49,49,4.10633
46,18.6558,2.77628,58,58,3.67971
32,19.8377,8.49002,40,40,3.41491
47,8.62604,5.18602,59,59,3.28184
39,2.6141,8.7876,49,49,3.84873
43,9.53127,5.31231,54,54,3.06234
42,16.3403,4.19365,53,53,4.06975
49,0.0173546,6.41192,62,62,2.5891
40,18.701,1.41369,50,50,5.05943
35,13.4032,4.31614,44,44,4.54823
33,1.58584,6.55387,42,42,5.33307
47,6.83985,5.10722,59,59,3.82779
40,0.0348574,3.18054,50,50,5.66457
41,9.54511,6.57858,52,52,4.17831
47,14.5062,2.49013,59,59,3.22285
50,16.1002,9.04711,63,63,4.1612
41,19.5054,2.18373,52,52,3.5071
44,10.0934,1.83401,56,56,5.56115
42,15.1695,9.27734,53,53,3.41921
44,9.28143,8.95886,56,56,6.20877
44,11.8588,0.234383,56,56,5.06375
34,13.6769,4.0387,43,43,4.85086
50,12.2909,4.23303,63,63,2.69579
38,11.6969,6.01001,48,48,3.06508
40,18.48,4.2979,50,50,6.15618
41,13.7815,5.82381,52,52,3.97187
30,1.21172,7.03044,38,38,4.93899
35,11.0978,3.51154,44,44,4.41358
37,9.62083,0.775469,47,47,3.33055
44,15.2438,1.84181,56,56,5.33541
47,6.63172,6.12894,59,59,3.9168
37,19.5772,1.20975,47,47,3.81713
40,9.14103,1.79522,50,50,5.25925
50,14.4869,6.221,63,63,3.98896
38,19.8268,4.5595,48,48,4.38384
47,1.17032,4.64275,59,59,3.72452
44,19.3169,3.547,56,56,6.04413
47,9.98585,5.07265,59,59,3.32802
46,10.321,2.8524,58,58,3.36713
46,18.3784,6.16534,58,58,3.48615
43,1.526,5.58534,54,54,3.53929
46,8.29615,8.89779,58,58,3.17867
46,7.76874,5.08669,58,58,2.46464
31,3.9591,4.19415,39,39,3.09526
35,1.09903,7.29483,44,44,4.48475
42,4.30071,2.28711,53,53,3.60611
43,11.2317,1.26761,54,54,3.52724
49,12.8846,3.20751,62,62,2.66304
44,4.99511,7.10818,56,56,5.30851
50,14.6204,6.33485,63,63,3.79894
44,1.82179,7.19215,56,56,4.9171
34,17.0788,8.5714,43,43,3.8524
41,6.7648,0.0239119,52,52,4.18377
44,11.9674,7.65118,56,56,5.29602
47,18.9111,9.82988,59,59,3.86868
50,1.33116,2.58927,63,63,3.06698
39,14.3882,6.45785,49,49,3.62077
33,11.2573,9.50395,42,42,4.65678
39,19.7813,9.25987,49,49,4.46139
41,12.7477,3.81517,52,52,4.40249
40,12.9346,6.18843,50,50,5.96269
36,19.7395,6.84144,45,45,4.61889
46,9.1782,1.05344,58,58,3.60717
45,5.91703,7.02905,57,57,3.05227
35,14.9876,7.01715,44,44,5.29859
49,15.1271,8.16283,62,62,2.37995
34,13.232,5.05533,43,43,4.52859
32,8.1397,3.02215,40,40,4.11361
30,5.86543,6.77282,38,38,5.75941
33,11.9287,8.33702,42,42,4.91243
35,9.24351,0.582659,44,44,5.10156
43,5.85247,9.81744,54,54,3.69641
38,15.5417,4.41311,48,48,4.24805
35,18.0039,1.67654,44,44,5.35532
34,15.6712,0.159014,43,43,4.88706
37,14.9245,7.43551,47,47,3.36563
38,19.5674,3.30513,48,48,3.80779
44,17.2952,1.58492,56,56,5.9619
44,14.0382,1.52471,56,56,5.57391
34,2.82681,0.613509,43,43,4.74165
44,9.47808,3.27723,56,56,5.3796
39,4.55003,5.5899,49,49,3.56218
45,3.02644,3.64035,57,57,3.21489
33,3.18891,1.88251,42,42,5.23744
36,1.41998,4.2092,45,45,4.50241
36,17.0337,8.34541,45,45,4.53676
31,4.65767,9.48112,39487,39383,10.27
32,9.51518,8.97479,40760,40752,20.532
34,8.33855,8.32731,43308,43187,30.8085
35,2.60453,4.22416,44582,44530,22.0064
32,11.0918,9.91793,40760,40733,58.8678
25,17.568,6.49227,31844,31829,24.9269
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
87,17.3522,9.46583,110818,110777,2.16955
89,1.41614,4.861,113366,113314,2.15032
40,3.18072,7.52009,50,50,5.25906
45,15.1254,6.40926,57,57,3.31818
44,10.3715,5.99773,56,56,4.33289
33,5.71206,1.25683,42,42,5.54663
50,0.517327,8.23429,63,63,4.53673
35,10.323,9.698,44,44,5.54488
44,4.76674,4.2778,56,56,4.74412
42,13.0908,1.10812,53,53,4.05263
39,10.0115,8.42846,49,49,3.62714
31,9.12851,7.48899,39,39,3.28739
37,10.3108,6.15312,47,47,2.9088
43,11.8273,9.56413,54,54,3.86808
44,0.311774,8.04763,56,56,4.27446
31,11.2028,5.49363,39,39,3.9656
33,0.639484,9.71463,42,42,4.68036
38,0.987716,0.623317,48,48,3.62873
46,14.8175,8.3013,58,58,2.23832
47,4.70429,3.33422,59,59,2.78676
35,12.9409,4.88602,44,44,5.1193
34,8.2226,5.97639,43,43,3.65625
41,13.3827,5.96787,52,52,3.74887
41,5.01956,8.46342,52,52,4.13396
44,16.0386,5.3404,56,56,4.46178
33,10.0785,6.10565,42,42,5.00624
34,1.7841,3.62308,43,43,3.35116
39,10.1949,1.99558,49,49,3.94497
41,2.53923,9.8281,52,52,3.5459
50,10.7382,9.90091,63,63,4.51979
49,16.3195,0.30136,62,62,2.89459
47,18.1127,1.42799,59,59,2.53762
48,1.94359,7.45673,61,61,2.80216
41,3.85515,7.06327,52,52,3.94442
33,17.0657,7.93701,42,42,5.73395
40,7.94152,3.82869,50,50,4.34544
37,0.841184,9.01364,47,47,3.81594
30,15.3866,4.54354,38,38,5.12405
50,16.3273,2.26214,63,63,3.72973
31,10.659,3.01122,39,39,4.06363
50,15.79,2.33511,63,63,4.43
43,8.00417,4.05179,54,54,3.56755
35,8.86323,4.15928,44,44,5.10323
33,7.48502,3.95052,42,42,5.63878
48,13.3234,0.872402,61,61,2.85217
43,17.1493,8.32206,54,54,3.53367
41,4.9607,0.645068,52,52,4.28041
49,12.0243,1.36097,62,62,2.5127
47,10.2837,3.26959,59,59,2.2983
50,18.7977,5.74861,63,63,3.98782
44,12.3051,5.12943,56,56,3.49228
44,3.8166,3.97311,56,56,4.13674
35,1.7316,5.24036,44,44,5.79129
49,1.23404,5.70675,62,62,3.15309
32,19.1112,4.45897,40,40,3.99092
42,13.1757,1.936,53,53,3.89804
50,9.21673,8.78352,63,63,3.32707
43,1.83315,5.01,54,54,3.2473
38,1.23989,8.22252,48,48,3.06586
31,9.45404,5.96843,39,39,3.47839
31,16.2364,1.95666,39,39,3.6157
36,19.8384,0.0730432,45,45,3.78255
42,17.6357,3.92603,53,53,3.97716
41,6.99525,6.10847,52,52,4.22851
33,18.1195,1.74668,42,42,5.58831
50,1.44794,8.37668,63,63,3.85143
35,14.5495,6.84119,44,44,5.03677
32,11.7137,8.39281,40,40,3.6562
37,17.6103,5.02691,47,47,3.1614
35,0.963343,8.60759,44,44,5.39795
46,1.27502,8.55861,58,58,2.40488
31,6.49749,2.91292,39,39,4.56715
33,8.68675,1.01508,42,42,5.18694
34,5.1645,0.691949,43,43,3.21904
40,9.75384,4.16732,50,50,3.92388
45,9.34122,3.04208,57,57,3.32427
47,12.0515,6.96198,59,59,2.79827
39,2.20698,3.94663,49,49,3.90434
41,15.3254,6.1851,52,52,3.88136
34,11.6567,2.90766,43,43,3.83249
40,4.36105,9.14424,50,50,5.44507
35,19.5179,2.9332,44,44,5.63185
37,2.38607,8.18726,47,47,3.44661
50,16.6572,7.14995,63,63,3.06468
33,19.0986,6.36946,42,42,5.17198
36,8.41982,3.12914,45,45,3.84668
35,10.3989,1.9055,44,44,5.06725
50,1.58409,4.79463,63,63,4.17504
50,4.98449,7.46475,63,63,3.81668
38,5.25438,6.8861,48,48,2.73088
43,12.6301,6.42891,54,54,3.3346
30,9.29007,3.36494,38,38,4.42946
45,4.5134,7.46821,57,57,3.6748
46,1.9571,9.28302,58,58,2.42443
44,18.293,0.465316,56,56,3.43921
31,18.1802,5.69022,39,39,2.92929
43,0.662782,2.43686,54,54,3.52061
35,15.1188,5.03862,44,44,5.76382
47,13.4047,6.59536,59,59,3.19785
44,18.5874,8.36785,56,56,4.4222
39,19.0974,8.48536,49,49,3.25622
49,1.66295,4.38861,62,62,2.65437
30,10.2399,1.91629,38213,38191,17.4464
26,3.2046,5.09664,33118,33068,32.7656
30,6.88088,5.61825,38213,38183,19.4338
37,0.430042,6.00216,47129,47072,38.0566
34,12.4782,7.40764,43308,43306,17.9425
33,12.264,4.80382,42034,41991,22.0243
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
83,17.0581,6.07312,105723,105660,1.896
81,8.24016,2.0678,103176,103168,1.77628
37,5.75627,1.68899,47,47,2.62061
35,16.806,9.34362,44,44,4.20076
32,7.07937,1.10855,40,40,4.57572
33,8.56902,0.285393,42,42,4.611
38,9.46368,4.70477,48,48,3.29811
33,18.1367,2.99778,42,42,4.82017
36,11.963,0.308675,45,45,4.36355
34,1.21187,5.67567,43,43,4.07464
45,17.7905,4.92051,57,57,3.80022
34,16.8094,0.54334,43,43,3.94384
33,9.23427,2.39235,42,42,4.95374
35,17.5859,2.84899,44,44,3.91944
41,18.1242,1.16408,52,52,2.87192
41,3.55869,7.21514,52,52,3.30382
47,14.0438,6.34961,59,59,2.60412
30,3.31971,8.47036,38,38,6.85555
38,9.79717,8.11252,48,48,3.78427
47,0.782549,1.48247,59,59,3.5436
31,3.2676,0.984485,39,39,3.91215
46,6.91404,6.64042,58,58,1.15434
39,10.4252,7.74209,49,49,2.92216
33,10.0218,0.514927,42,42,4.43522
48,13.3762,9.2671,61,61,3.12445
31,6.75393,7.89515,39,39,2.82476
34,1.98235,0.692298,43,43,4.21732
30,13.5499,8.88399,38,38,5.88775
42,5.0436,6.4757,53,53,4.03985
38,11.9314,3.22325,48,48,3.64142
30,18.1327,8.11265,38,38,6.45084
45,0.12521,3.80886,57,57,3.95185
34,4.38181,2.72967,43,43,3.88019
37,17.6168,2.29253,47,47,2.48244
46,18.9619,6.59667,58,58,2.61357
37,6.60171,8.69852,47,47,3.05519
31,9.82353,7.79294,39,39,2.90745
46,17.0962,5.04838,58,58,3.23766
50,0.363644,0.291245,63,63,3.29621
45,9.62116,0.0124954,57,57,3.71474
38,13.1001,0.372324,48,48,4.14458
44,2.2269,2.27976,56,56,2.75885
41,16.5147,1.28807,52,52,3.13134
31,3.87226,4.38945,39,39,3.47819
39,17.026,0.969336,49,49,3.79105
42,19.0548,4.80226,53,53,4.86933
35,3.28968,5.16119,44,44,4.01509
39,4.47138,1.51219,49,49,4.25486
33,11.4263,4.74401,42,42,4.31495
50,3.10859,5.27622,63,63,2.9701
50,4.78339,5.69942,63,63,2.19901
41,6.46288,3.30347,52,52,2.7561
47,4.14618,6.93373,59,59,3.8305
30,12.4822,6.34085,38,38,6.39492
39,7.9013,6.0655,49,49,3.71861
39,7.97308,7.70667,49,49,3.91244
36,16.9074,1.98166,45,45,4.35506
40,15.3702,1.12222,50,50,4.30884
30,14.7109,1.35834,38,38,6.85744
32,14.9489,7.74266,40,40,4.6312
47,11.3737,6.61854,59,59,2.79805
50,15.3759,7.85892,63,63,3.02191
41,4.03962,6.5845,52,52,3.78872
33,1.10586,9.00939,42,42,4.77406
43,11.2438,6.38524,54,54,3.02423
50,8.27547,0.418561,63,63,3.70855
47,7.27721,6.49023,59,59,2.88886
30,6.34851,8.21421,38,38,5.86891
33,8.45597,0.0299162,42,42,5.38478
47,9.95926,9.56399,59,59,3.11316
46,3.63893,7.28733,58,58,2.98847
34,11.6639,3.23657,43,43,4.13736
47,2.98526,5.57231,59,59,2.73128
34,19.0717,1.87994,43,43,4.03246
41,19.7265,9.07482,52,52,3.32213
49,5.9347,2.26894,62,62,1.52297
33,11.1683,7.73552,42,42,5.06112
43,4.67446,1.05181,54,54,2.6359
35,1.47264,1.31676,44,44,4.22198
44,17.3963,8.78633,56,56,3.66028
46,13.7345,1.27139,58,58,2.26987
43,3.90886,7.70356,54,54,2.64228
40,11.54,1.31919,50,50,4.3757
48,5.17463,1.27769,61,61,3.11266
35,12.3318,5.96605,44,44,3.37797
39,4.91084,7.92125,49,49,3.91972
36,11.5544,3.2283,45,45,3.68058
36,17.3156,9.77176,45,45,4.75144
40,14.4272,0.516392,50,50,4.30309
42,12.5049,2.09565,53,53,3.76158
30,9.5889,2.69881,38,38,5.46221
44,3.65564,9.29437,56,56,2.71209
30,9.45929,1.63135,38,38,7.16053
48,6.61898,6.98113,61,61,3.05216
43,2.54776,9.40587,54,54,3.22321
50,13.5335,0.766926,63,63,2.85968
42,11.8476,1.59654,53,53,4.17736
31,5.68762,4.48734,39,39,3.72334
48,3.783,9.55042,61,61,3.77352
34,13.9861,4.85315,43,43,4.11542
43,16.7749,2.76152,54,54,3.34477
42,6.2921,0.431807,53,53,4.64238
29,15.8221,4.35141,36939,36896,15.3327
20,16.894,1.21849,25475,25450,12.2419
27,5.4231,2.90913,34391,21620,45.1673
39,18.2557,7.78017,49677,49634,14.7737
36,13.8647,4.89741,45855,45769,14.3221
21,6.95999,3.11537,26749,26743,14.9002
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
83,17.0581,6.07312,105723,105660,1.896
81,8.24016,2.0678,103176,103168,1.77628
37,5.75627,1.68899,47,47,2.62061
35,16.806,9.34362,44,44,4.20076
32,7.07937,1.10855,40,40,4.57572
33,8.56902,0.285393,42,42,4.611
38,9.46368,4.70477,48,48,3.29811
33,18.1367,2.99778,42,42,4.82017
36,11.963,0.308675,45,45,4.36355
34,1.21187,5.67567,43,43,4.07464
45,17.7905,4.92051,57,57,3.80022
34,16.8094,0.54334,43,43,3.94384
33,9.23427,2.39235,42,42,4.95374
35,17.5859,2.84899,44,44,3.91944
41,18.1242,1.16408,52,52,2.87192
41,3.55869,7.21514,52,52,3.30382
47,14.0438,6.34961,59,59,2.60412
30,3.31971,8.47036,38,38,6.85555
38,9.79717,8.11252,48,48,3.78427
47,0.782549,1.48247,59,59,3.5436
31,3.2676,0.984485,39,39,3.91215
46,6.91404,6.64042,58,58,1.15434
39,10.4252,7.74209,49,49,2.92216
33,10.0218,0.514927,42,42,4.43522
48,13.3762,9.2671,61,61,3.12445
31,6.75393,7.89515,39,39,2.82476
34,1.98235,0.692298,43,43,4.21732
30,13.5499,8.88399,38,38,5.88775
42,5.0436,6.4757,53,53,4.03985
38,11.9314,3.22325,48,48,3.64142
30,18.1327,8.11265,38,38,6.45084
45,0.12521,3.80886,57,57,3.95185
34,4.38181,2.72967,43,43,3.88019
37,17.6168,2.29253,47,47,2.48244
46,18.9619,6.59667,58,58,2.61357
37,6.60171,8.69852,47,47,3.05519
31,9.82353,7.79294,39,39,2.90745
46,17.0962,5.04838,58,58,3.23766
50,0.363644,0.291245,63,63,3.29621
45,9.62116,0.0124954,57,57,3.71474
38,13.1001,0.372324,48,48,4.14458
44,2.2269,2.27976,56,56,2.75885
41,16.5147,1.28807,52,52,3.13134
31,3.87226,4.38945,39,39,3.47819
39,17.026,0.969336,49,49,3.79105
42,19.0548,4.80226,53,53,4.86933
35,3.28968,5.16119,44,44,4.01509
39,4.47138,1.51219,49,49,4.25486
33,11.4263,4.74401,42,42,4.31495
50,3.10859,5.27622,63,63,2.9701
50,4.78339,5.69942,63,63,2.19901
41,6.46288,3.30347,52,52,2.7561
47,4.14618,6.93373,59,59,3.8305
30,12.4822,6.34085,38,38,6.39492
39,7.9013,6.0655,49,49,3.71861
39,7.97308,7.70667,49,49,3.91244
36,16.9074,1.98166,45,45,4.35506
40,15.3702,1.12222,50,50,4.30884
30,14.7109,1.35834,38,38,6.85744
32,14.9489,7.74266,40,40,4.6312
47,11.3737,6.61854,59,59,2.79805
50,15.3759,7.85892,63,63,3.02191
41,4.03962,6.5845,52,52,3.78872
33,1.10586,9.00939,42,42,4.77406
43,11.2438,6.38524,54,54,3.02423
50,8.27547,0.418561,63,63,3.70855
47,7.27721,6.49023,59,59,2.88886
30,6.34851,8.21421,38,38,5.86891
33,8.45597,0.0299162,42,42,5.38478
47,9.95926,9.56399,59,59,3.11316
46,3.63893,7.28733,58,58,2.98847
34,11.6639,3.23657,43,43,4.13736
47,2.98526,5.57231,59,59,2.73128
34,19.0717,1.87994,43,43,4.03246
41,19.7265,9.07482,52,52,3.32213
49,5.9347,2.26894,62,62,1.52297
33,11.1683,7.73552,42,42,5.06112
43,4.67446,1.05181,54,54,2.6359
35,1.47264,1.31676,44,44,4.22198
44,17.3963,8.78633,56,56,3.66028
46,13.7345,1.27139,58,58,2.26987
43,3.90886,7.70356,54,54,2.64228
40,11.54,1.31919,50,50,4.3757
48,5.17463,1.27769,61,61,3.11266
35,12.3318,5.96605,44,44,3.37797
39,4.91084,7.92125,49,49,3.91972
36,11.5544,3.2283,45,45,3.68058
36,17.3156,9.77176,45,45,4.75144
40,14.4272,0.516392,50,50,4.30309
42,12.5049,2.09565,53,53,3.76158
30,9.5889,2.69881,38,38,5.46221
44,3.65564,9.29437,56,56,2.71209
30,9.45929,1.63135,38,38,7.16053
48,6.61898,6.98113,61,61,3.05216
43,2.54776,9.40587,54,54,3.22321
50,13.5335,0.766926,63,63,2.85968
42,11.8476,1.59654,53,53,4.17736
31,5.68762,4.48734,39,39,3.72334
48,3.783,9.55042,61,61,3.77352
34,13.9861,4.85315,43,43,4.11542
43,16.7749,2.76152,54,54,3.34477
42,6.2921,0.431807,53,53,4.64238
29,15.8221,4.35141,36939,36896,15.3327
20,16.894,1.21849,25475,25450,12.2419
27,5.4231,2.90913,34391,21620,45.1673
39,18.2557,7.78017,49677,49634,14.7737
36,13.8647,4.89741,45855,45769,14.3221
21,6.95999,3.11537,26749,26743,14.9002
channelNumberA, channelWidthA, channelNumberB, channelWidthB, channelNumberC, channelWidthC
42,80,100,20,155,80
100,16.7638,2.68046,127377,127307,2.78948
94,15.0642,9.27456,119735,119680,2.78048
33,8.33193,5.85789,42,42,3.69177
46,18.4866,2.27798,58,58,4.70123
40,3.78728,6.21941,50,50,6.08472
33,11.4259,9.31395,42,42,3.56624
47,18.41,1.17525,59,59,2.28182
32,5.95034,6.29756,40,40,5.49958
50,19.1594,6.33949,63,63,5.29077
47,9.33309,0.243264,59,59,2.85387
30,5.56964,1.41255,38,38,5.62704
36,4.49038,3.59764,45,45,4.10756
50,8.15779,8.63159,63,63,3.91642
48,3.34453,6.13391,61,61,4.31695
38,15.9367,4.28047,48,48,4.23069
50,15.9146,8.93666,63,63,5.58013
40,7.44827,2.98455,50,50,5.41422
42,5.6517,6.3174,53,53,4.65323
31,4.77695,7.9238,39,39,3.22596
46,16.8608,9.63072,58,58,4.60694
48,13.5945,7.0829,61,61,4.06316
37,5.60547,7.30445,47,47,3.78922
38,7.46784,9.51626,48,48,4.24976
